"","seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue"
"1392","chr2",118940586,118942166,1581,"*",0.0582040184546082,"MARCO","chr2-118940368-118940804",2.55349279932773,0.00533242418955522
"1393","chr2",119429901,119431725,1825,"*",0.0594516117696878,"TMEM37","chr2-119431399-119432050",2.70174387234126,0.00344884374801929
"1394","chr2",119429901,119544299,114399,"*",0.0624801693210548,"TMEM37","chr2-119544061-119544536",2.82847476737831,0.0023385193948513
"1395","chr2",120240064,120553028,312965,"*",0.051821700690695,"RALB","chr2-120552900-120553156",2.32924973062744,0.00992291988014573
"1396","chr2",121284997,121649587,364591,"*",0.0508267768993185,"CLASP1","chr2-121284649-121285345",1.80971281186007,0.0351701673352713
"1397","chr2",121303750,121649587,345838,"*",0.0512316430363115,"CLASP1","chr2-121303641-121303859",2.17661250733229,0.0147547455924112
"1398","chr2",121649587,121700860,51274,"*",0.0624366377642332,"CLASP1","chr2-121700637-121701082",2.25623841840266,0.0120278518630658
"1399","chr2",121649587,121755516,105930,"*",0.0671631503598479,"CLASP1","chr2-121754968-121756063",2.80993223375962,0.00247759661187244
"1400","chr2",121737103,121755516,18414,"*",0.059414928610415,"TSN","chr2-121754968-121756063",3.13028622289768,0.00087318027938845
"1401","chr2",127144092,127388465,244374,"*",-0.0531853206451521,"MAP3K2","chr2-127143853-127144330",-2.41994248061783,0.00776148114072555
"1402","chr2",127416165,127701508,285344,"*",0.0659825415261203,"SFT2D3","chr2-127415775-127416554",2.24979733068369,0.0122309067754253
"1403","chr2",127418427,127664398,245972,"*",0.0708292664831943,"PROC","chr2-127664214-127664581",4.45519378616672,4.19087253407834e-06
"1404","chr2",127749696,127858157,108462,"*",0.0536279382725155,"POLR2D","chr2-127749527-127749865",3.09060463618633,0.000998747052268657
"1405","chr2",127810965,127858157,47193,"*",0.0638023833902007,"POLR2D","chr2-127810341-127811589",3.19673479382248,0.000694963274516385
"1406","chr2",129877646,130342225,464580,"*",0.0833817698270039,"IMP4","chr2-129877248-129878043",2.74039092943661,0.00306830729889228
"1407","chr2",130181737,130181767,31,"*",0.0524766676428639,"MZT2B","chr2-130181157-130182377",1.98287173038385,0.0236908795582939
"1408","chr2",130332609,130342225,9617,"*",0.0571860141200785,"IMP4","chr2-130332369-130332849",1.76319227234614,0.0389340333411369
"1409","chr2",130342225,130796349,454125,"*",0.0594169749611756,"IMP4","chr2-130796146-130796552",2.25010334265697,0.0122211929764104
"1410","chr2",130796349,131104847,308499,"*",0.0627520407546878,"PLEKHB2","chr2-130796146-130796552",2.95183793940708,0.00157944336763552
"1411","chr2",131104847,131154225,49379,"*",0.0646898761162367,"PLEKHB2","chr2-131154099-131154350",2.85558584738874,0.00214787539093767
"1412","chr2",133265787,133568463,302677,"*",0.0986984821170144,"NCKAP5","chr2-133265378-133266195",4.14584319709782,1.69282734910134e-05
"1413","chr2",133266492,133568463,301972,"*",0.0819718566784887,"NCKAP5","chr2-133266378-133266606",3.19280967698382,0.000704478887831455
"1414","chr2",134258751,134719000,460250,"*",0.0545375387714584,"TMEM163","chr2-134258518-134258984",2.16761127141908,0.0150941377206068
"1415","chr2",135741619,136131629,390011,"*",-0.0532450334684694,"UBXN4","chr2-136131489-136131768",-2.42933105204611,0.00756335654897138
"1416","chr2",135797648,135876426,78779,"*",0.0566707712969675,"MCM6","chr2-135797522-135797773",1.76591316531415,0.0387052090611956
"1417","chr2",135876426,135890978,14553,"*",0.0802166571577361,"MCM6","chr2-135890858-135891097",2.53778452091971,0.00557783236709761
"1418","chr2",135876426,135948676,72251,"*",0.162423401903199,"MCM6","chr2-135948223-135949128",5.59609820890903,1.09614773457974e-08
"1419","chr2",135876426,136226127,349702,"*",0.0674236111801232,"MCM6","chr2-136225709-136226544",2.05554324979423,0.0199132813716994
"1420","chr2",135876426,136253690,377265,"*",0.0619993219153619,"MCM6","chr2-136253469-136253911",1.74033800387724,0.0408998422918405
"1421","chr2",136118165,136132302,14138,"*",0.0741467595175821,"CXCR4","chr2-136131971-136132632",2.09628179739079,0.0180286002484501
"1422","chr2",136118165,136238841,120677,"*",0.0733065733898668,"CXCR4","chr2-136238405-136239276",2.52415000987603,0.00579892132022643
"1423","chr2",136118165,136384714,266550,"*",0.0718904643505391,"CXCR4","chr2-136384503-136384924",2.84939983330997,0.00219008979000215
"1424","chr2",138028594,138501801,473208,"*",-0.0539324320137756,"SPOPL","chr2-138028326-138028862",-2.52043990666274,0.00586041249035301
"1425","chr2",142131701,142562331,430631,"*",0.0670872693360472,"LRP1B","chr2-142561434-142563228",2.68673396415838,0.00360771980042202
"1426","chr2",142877498,143110769,233272,"*",0.0554133052369067,"KYNU","chr2-143110414-143111124",2.71934204959194,0.0032705963601234
"1427","chr2",143091362,143256012,164651,"*",0.05692037559481,"ARHGAP15","chr2-143255746-143256278",2.53532350194391,0.00561717624856129
"1428","chr2",144332568,144449102,116535,"*",0.0502290377304197,"GTDC1","chr2-144448846-144449358",2.35662759516684,0.00922086542094305
"1429","chr2",144332568,144599137,266570,"*",0.0616370836059768,"GTDC1","chr2-144598934-144599339",2.81141083674557,0.00246623798140748
"1430","chr2",144431586,144667967,236382,"*",0.0611937414554503,"TEX41","chr2-144431471-144431700",2.46963571515648,0.00676253521389542
"1431","chr2",148644440,148927260,282821,"*",0.0544614752901478,"EPC2","chr2-148927113-148927406",2.9174499789745,0.00176453123895994
"1432","chr2",148875250,148949029,73780,"*",0.059784643297452,"KIF5C","chr2-148948912-148949145",2.46887785155298,0.00677687374626247
"1433","chr2",150486331,150539011,52681,"*",0.136760295747975,"RND3","chr2-150486057-150486605",5.01888242132027,2.59864731903335e-07
"1434","chr2",151290057,151638412,348356,"*",0.057686822484781,"NMI","chr2-151637982-151638842",2.94930205395552,0.00159246263056433
"1435","chr2",151290057,151766657,476601,"*",0.0621074725371695,"NMI","chr2-151766405-151766909",3.34878818180318,0.000405829110926786
"1436","chr2",151363909,151409883,45975,"*",0.0800509064936508,"RIF1","chr2-151363801-151364016",3.8918647861746,4.97383411459793e-05
"1437","chr2",151734487,152004729,270243,"*",0.073496853512966,"NEB","chr2-152004481-152004977",3.5034010026232,0.000229678683473052
"1438","chr2",152038702,152099475,60774,"*",0.0594479538544195,"CACNB4","chr2-152038523-152038880",2.96983715839076,0.00148978823477124
"1439","chr2",152099475,152537302,437828,"*",0.0805881814410668,"CACNB4","chr2-152537151-152537453",3.54622996292815,0.000195392512528047
"1440","chr2",152335237,152500089,164853,"*",0.0529132200016688,"FMNL2","chr2-152499940-152500238",2.60961313985666,0.00453223331014059
"1441","chr2",156332950,156342348,9399,"*",0.0973237873499226,"NR4A2","chr2-156332300-156333599",2.2159353480759,0.0133479651207113
"1442","chr2",156435290,156436251,962,"*",0.0690068018659149,"GPD2","chr2-156435473-156437028",3.41064490711335,0.000324047177407031
"1443","chr2",157453629,157488961,35333,"*",0.0551245126456088,"CYTIP","chr2-157453120-157454137",2.55613844449625,0.00529204995260328
"1444","chr2",159516494,159904749,388256,"*",0.0576920483937196,"LY75","chr2-159516232-159516756",2.65709781060986,0.00394082859838507
"1445","chr2",159712457,159879342,166886,"*",0.0891553340100905,"MARCH7","chr2-159879168-159879515",4.26742709229544,9.88701825516846e-06
"1446","chr2",159798255,160210780,412526,"*",0.0602780367158048,"CD302","chr2-160210651-160210908",2.929409623696,0.00169803277423797
"1447","chr2",161136908,161199962,63055,"*",0.0725101170108642,"TANK","chr2-161199775-161200149",3.03957215949578,0.00118457220282383
"1448","chr2",161136908,161273286,136379,"*",0.0549048995268178,"TANK","chr2-161273168-161273403",2.39829424075649,0.00823581388122164
"1449","chr2",161136908,161414690,277783,"*",0.0535315113497084,"TANK","chr2-161414402-161414978",2.71073725049487,0.00335669006836059
"1450","chr2",168211326,168248141,36816,"*",0.0587031116490465,"STK39","chr2-168211147-168211504",2.0869430170786,0.0184466428874588
"1451","chr2",168247107,168248141,1035,"*",0.0568952534566783,"STK39","chr2-168246242-168247971",1.72786542057391,0.0420061775700436
"1452","chr2",168346892,168455862,108971,"*",-0.0519143270333845,"CERS6","chr2-168346735-168347049",-2.14191418666557,0.0161001940240412
"1453","chr2",169031322,169528422,497101,"*",0.0956380414195343,"ABCB11","chr2-169528313-169528531",4.38347427581704,5.84007233027747e-06
"1454","chr2",169064789,169083146,18358,"*",0.0637965677437954,"DHRS9","chr2-169082914-169083378",3.21758929215232,0.000646363908036785
"1455","chr2",169095683,169479178,383496,"*",0.0596189388752764,"BBS5","chr2-169095511-169095855",3.2680678058344,0.000541422099878955
"1456","chr2",169364644,169827458,462815,"*",-0.050385683591235,"UBR3","chr2-169364247-169365041",-2.11507199764368,0.0172119057177667
"1457","chr2",169479411,169791933,312523,"*",0.0518131810106899,"SSB","chr2-169478956-169479866",2.27562115495274,0.0114343470252278
"1458","chr2",171231314,171522535,291222,"*",0.0511878585968281,"TLK1","chr2-171522078-171522992",2.42199539615717,0.00771777304699601
"1459","chr2",171326399,171687409,361011,"*",0.094605075019952,"DYNC1I2","chr2-171326287-171326510",4.21724944902143,1.23650178558023e-05
"1460","chr2",171416084,171434802,18719,"*",0.0632387856771689,"METTL8","chr2-171415826-171416342",3.18868686610181,0.000714603012587644
"1461","chr2",172465788,172555373,89586,"*",0.0515965365609008,"PDK1","chr2-172465604-172465971",1.74213825670776,0.0407421273838433
"1462","chr2",173965702,174039894,74193,"*",0.0516530991389532,"SP3","chr2-174039585-174040202",2.87898630280109,0.00199477830594463
"1463","chr2",174024176,174487094,462919,"*",-0.0505967815790042,"GPR155","chr2-174023913-174024439",-2.23652650765718,0.0126586514663831
"1464","chr2",174248698,174730059,481362,"*",0.0563022929858229,"OLA1","chr2-174729651-174730467",2.52512907296203,0.00578279011911099
"1465","chr2",174336753,174395730,58978,"*",0.065135972627188,"SCRN3","chr2-174335911-174337595",2.8670674507396,0.00207147352092214
"1466","chr2",174487094,174593769,106676,"*",-0.0550959356199516,"GPR155","chr2-174593513-174594025",-2.57398882809591,0.00502667596915253
"1467","chr2",174487389,174610790,123402,"*",0.0776087727278706,"AC010894.3","chr2-174610668-174610911",3.40900324883107,0.000326003516068534
"1468","chr2",174573806,174682916,109111,"*",0.0534949760773733,"WIPF1","chr2-174573503-174574109",2.46662176019133,0.00681971738171022
"1469","chr2",174778638,175005369,226732,"*",0.0525697249410265,"CHN1","chr2-174778323-174778952",2.32466584877893,0.010044917378308
"1470","chr2",175005369,175187495,182127,"*",0.0546641801041418,"CHN1","chr2-175187380-175187610",1.65945791123991,0.0485117775445707
"1471","chr2",176002839,176080024,77186,"*",0.0723083646419705,"LNPK","chr2-176079911-176080136",3.98433729820181,3.38343504626831e-05
"1472","chr2",177148862,177212563,63702,"*",0.0505194594033416,"HNRNPA3","chr2-177148538-177149186",1.72253598825884,0.0424862346792819
"1473","chr2",178451512,178480524,29013,"*",0.06413582990807,"PRKRA","chr2-178480077-178480970",2.16054615877569,0.0153652071604222
"1474","chr2",178523169,178830802,307634,"*",0.0819371503725572,"TTN","chr2-178522796-178523541",2.41752134828179,0.00781330865809817
"1475","chr2",181457202,181471431,14230,"*",0.0679411437538927,"ITGA4","chr2-181471262-181471600",3.0262152606997,0.00123817968093137
"1476","chr2",189441433,189514195,72763,"*",0.0581148163938652,"WDR75","chr2-189513918-189514472",2.87951788791562,0.00199141851563728
"1477","chr2",189522726,189583758,61033,"*",0.057602064400275,"SLC40A1","chr2-189522558-189522894",2.90947660517694,0.00181017240712437
"1478","chr2",190372409,190646746,274338,"*",0.0776445821951277,"NAB1","chr2-190372193-190372625",3.4085574466536,0.000326536664788451
"1479","chr2",190408355,190520654,112300,"*",0.0680592868998736,"MFSD6","chr2-190520229-190521079",1.77137312302443,0.0382493374808528
"1480","chr2",190408355,190534333,125979,"*",0.0790884190644698,"MFSD6","chr2-190533591-190535075",2.59667615336597,0.00470653129306847
"1481","chr2",190408355,190649150,240796,"*",0.062138270830978,"MFSD6","chr2-190648225-190650075",1.79221796178828,0.0365490292654923
"1482","chr2",190408355,190678865,270511,"*",0.0562562201451584,"MFSD6","chr2-190678585-190679144",1.80398654183131,0.0356167083822004
"1483","chr2",190880827,191052210,171384,"*",0.0557596960032116,"GLS","chr2-191052011-191052408",2.55108259118279,0.00536944369514193
"1484","chr2",190881227,191151596,270370,"*",0.099873878393745,"STAT4","chr2-190880109-190882345",1.91094063434685,0.0280061051915535
"1485","chr2",190881227,191245185,363959,"*",0.0611203748910269,"MYO1B","chr2-190880109-190882345",1.79276170106715,0.0365055179312533
"1486","chr2",191020960,191436537,415578,"*",0.0686778142111555,"STAT1","chr2-191436430-191436643",3.07995478477623,0.0010351601121455
"1487","chr2",191029528,191245185,215658,"*",0.0684248604118243,"MYO1B","chr2-191029245-191029811",2.13790738440799,0.016262130403095
"1488","chr2",191030762,191151596,120835,"*",0.0607725855514835,"STAT4","chr2-191030621-191030903",1.75329230730721,0.0397759226448421
"1489","chr2",191056390,191245185,188796,"*",0.0535267363992232,"MYO1B","chr2-191056243-191056536",1.93416277648846,0.0265465587329545
"1490","chr2",191112586,191245185,132600,"*",0.0632230399982749,"MYO1B","chr2-191112439-191112732",2.2024925117258,0.0138152687524996
"1491","chr2",191115673,191151596,35924,"*",0.0845139376009532,"STAT4","chr2-191115265-191116080",2.28861295390233,0.0110509252887508
"1492","chr2",196176503,196263171,86669,"*",0.0694272349440971,"STK17B","chr2-196262717-196263625",3.24557579378797,0.000586066788383474
"1493","chr2",196751003,196927796,176794,"*",0.0633805661218552,"PGAP1","chr2-196750675-196751330",3.13726498082814,0.000852659647004568
"1494","chr2",196799725,197145758,346034,"*",0.056969924197675,"GTF3C3","chr2-197145513-197146002",2.64274114493046,0.00411189404037599
"1495","chr2",196927796,197238004,310209,"*",0.057918088975841,"PGAP1","chr2-197237771-197238237",2.36764020805647,0.00895096776221935
"1496","chr2",197212816,197515571,302756,"*",0.0729648829497507,"MOB4","chr2-197212678-197212953",3.22632929031646,0.000626945028866561
"1497","chr2",197240695,197453423,212729,"*",0.0511786048430763,"COQ10B","chr2-197240497-197240893",2.36304221735388,0.00906280232613175
"1498","chr2",197258743,197435091,176349,"*",-0.050208373016416,"SF3B1","chr2-197258543-197258942",-2.35270309874792,0.00931875433014618
"1499","chr2",197279603,197516737,237135,"*",0.0551717281265652,"HSPD1","chr2-197279485-197279721",2.25617169604538,0.0120299402060602
"1500","chr2",197311173,197705556,394384,"*",-0.0521492278113682,"ANKRD44","chr2-197704848-197706263",-2.39351238406772,0.00834395897870451
"1501","chr2",197515571,197838206,322636,"*",0.0506496566798073,"MOB4","chr2-197838037-197838375",1.88606402707693,0.0296431635725327
"1502","chr2",197804702,197838206,33505,"*",0.0521109665159211,"PLCL1","chr2-197838037-197838375",2.3802205399311,0.00865113968466439
"1503","chr2",199911256,199911416,161,"*",0.0550225791858343,"C2orf69","chr2-199910784-199912048",2.38843666379848,0.00846011225447837
"1504","chr2",200526093,200585868,59776,"*",0.0774432443541103,"AOX1","chr2-200525687-200526499",2.81966903505114,0.00240366019874338
"1505","chr2",200810594,201116417,305824,"*",0.0583417630945654,"BZW1","chr2-201115867-201116967",2.69919533608341,0.00347536826793173
"1506","chr2",200844739,201071671,226933,"*",0.0562168924797093,"FAM126B","chr2-200844545-200844933",2.47418437395511,0.00667703798736618
"1507","chr2",200862634,200963680,101047,"*",0.0873951987923201,"ORC2","chr2-200862464-200862804",3.30111477698896,0.000481507390366872
"1508","chr2",201116104,201116417,314,"*",0.0516992853151173,"CFLAR","chr2-201115867-201116967",2.07153686322587,0.0191543266115957
"1509","chr2",201116104,201132564,16461,"*",0.0639161427930446,"CFLAR","chr2-201132408-201132719",2.89272097334495,0.00190960210470712
"1510","chr2",201116417,201182881,66465,"*",0.0531985173584932,"CASP10","chr2-201115867-201116967",2.55719577582147,0.00527599059410793
"1511","chr2",201125668,201233443,107776,"*",0.0550814733594934,"CASP8","chr2-201125467-201125869",2.15435682723237,0.0156060997620674
"1512","chr2",201182881,201414116,231236,"*",0.0612492133728224,"CASP10","chr2-201413645-201414586",2.82151512877352,0.00238986914927419
"1513","chr2",201182881,201642923,460043,"*",0.0544001923376745,"CASP10","chr2-201642271-201643574",2.65565074098513,0.00395777737560378
"1514","chr2",202609755,202635188,25434,"*",0.0559679257724453,"FAM117B","chr2-202609499-202610011",3.01480882004669,0.00128570641883604
"1515","chr2",202635188,202871441,236254,"*",-0.0573628726469127,"FAM117B","chr2-202870736-202872146",-2.24561634571763,0.0123642962912756
"1516","chr2",202911763,203014879,103117,"*",0.0537467509305444,"NBEAL1","chr2-202911213-202912313",2.93336946991626,0.00167652306210263
"1517","chr2",203014522,203238940,224419,"*",0.0700682583070933,"CYP20A1","chr2-203013883-203015160",2.79851876606462,0.00256687930897309
"1518","chr2",203014798,203498373,483576,"*",0.0518941921697433,"WDR12","chr2-203498199-203498546",2.59233012489434,0.00476641236255989
"1519","chr2",203238940,203674115,435176,"*",0.0595262271067109,"CYP20A1","chr2-203673984-203674245",2.63301826310703,0.00423148982643993
"1520","chr2",203328219,203498373,170155,"*",0.0572657425280009,"ABI2","chr2-203498199-203498546",3.08519002047691,0.00101711071989629
"1521","chr2",203328219,203802709,474491,"*",0.0823639963014591,"ABI2","chr2-203802489-203802929",4.1259709381638,1.84586944541407e-05
"1522","chr2",203650187,203706475,56289,"*",0.0528913851191548,"CD28","chr2-203649854-203650520",1.75120598788224,0.0399552172078087
"1523","chr2",203706408,203867786,161379,"*",0.0595774701002873,"CTLA4","chr2-203706100-203706715",2.19185845229312,0.0141948644510035
"1524","chr2",203706475,203782433,75959,"*",0.0717405498309452,"CD28","chr2-203782262-203782604",2.20339801966985,0.0137833538288309
"1525","chr2",203706475,203787010,80536,"*",0.0655035018817133,"CD28","chr2-203786886-203787133",2.73463121168227,0.00312251000112705
"1526","chr2",203706475,203934079,227605,"*",0.0585900475855639,"CD28","chr2-203933900-203934258",2.25103017156232,0.0121918132391295
"1527","chr2",203830530,203867786,37257,"*",0.0610207750966429,"CTLA4","chr2-203830406-203830654",2.12263574462704,0.0168921936186774
"1528","chr2",203867786,204027242,159457,"*",0.122866443045363,"CTLA4","chr2-204027097-204027386",3.38764209030342,0.000352480956217983
"1529","chr2",203936748,204110215,173468,"*",0.0911164227243883,"ICOS","chr2-204109649-204110780",3.01323223654909,0.00129240514827915
"1530","chr2",205681990,205682340,351,"*",0.067397734508455,"NRP2","chr2-205681927-205682753",2.83279093099556,0.00230717774178699
"1531","chr2",205681990,205925958,243969,"*",0.0552664978523981,"NRP2","chr2-205925835-205926080",2.31263623394215,0.0103713238070574
"1532","chr2",207529737,207811114,281378,"*",0.0558932749922115,"CREB1","chr2-207810802-207811426",2.41768639993542,0.00780976586402013
"1533","chr2",208064691,208266074,201384,"*",0.0831679676262498,"IDH1","chr2-208064589-208064793",3.84561667026787,6.01248150216062e-05
"1534","chr2",208359140,208359714,575,"*",0.0761827071477731,"PTH2R","chr2-208358939-208359340",3.20257654948855,0.000681020477221612
"1535","chr2",210476550,210477652,1103,"*",0.0873430660546536,"LANCL1","chr2-210476206-210476893",2.70519035199158,0.00341326295487938
"1536","chr2",213152427,213233156,80730,"*",0.102982584832911,"IKZF2","chr2-213232931-213233380",2.95064065348243,0.00158557810813935
"1537","chr2",215796294,216082955,286662,"*",0.0518339992719135,"PECR","chr2-215796125-215796463",2.47099246573005,0.00673693287165347
"1538","chr2",215828675,216082955,254281,"*",0.0545724303005334,"PECR","chr2-215828567-215828782",2.48609782123491,0.00645762295498432
"1539","chr2",216107464,216519370,411907,"*",0.0578794957694601,"XRCC5","chr2-216519265-216519474",3.13713940616897,0.000853024939512992
"1540","chr2",216412414,216554510,142097,"*",0.0665083701144518,"SMARCAL1","chr2-216554096-216554923",3.06066790044978,0.00110421949639512
"1541","chr2",217756593,217785579,28987,"*",0.056860039174691,"DIRC3","chr2-217785425-217785733",2.40595968840493,0.008065022236808
"1542","chr2",217756593,218046390,289798,"*",0.0560021033313184,"DIRC3","chr2-218046259-218046521",2.75533705058535,0.00293158507910433
"1543","chr2",218002995,218301437,298443,"*",0.0514672777319895,"TNS1","chr2-218301247-218301627",2.15162647509827,0.0157133926041178
"1544","chr2",218002995,218356662,353668,"*",0.0666240328926862,"TNS1","chr2-218356406-218356917",2.69215168070581,0.00354963247745862
"1545","chr2",218002995,218399694,396700,"*",0.0549417332346978,"TNS1","chr2-218399570-218399817",2.17996266859078,0.0146301144429605
"1546","chr2",218034960,218046390,11431,"*",0.0568221502002496,"RUFY4","chr2-218046259-218046521",2.23454650696634,0.0127235680329848
"1547","chr2",218034960,218292152,257193,"*",0.0721599133593271,"RUFY4","chr2-218291612-218292691",2.84206158308175,0.00224114162382722
"1548","chr2",218034960,218367813,332854,"*",0.0679164102800952,"RUFY4","chr2-218367448-218368177",2.40130291150061,0.00816840341401099
"1549","chr2",218068938,218568580,499643,"*",0.0658434003588107,"CNOT9","chr2-218068805-218069070",3.27828671707318,0.000522196276085998
"1550","chr2",218169064,218568361,399298,"*",0.0814020351851346,"USP37","chr2-218168940-218169188",3.95214049843231,3.87276199160053e-05
"1551","chr2",218229395,218398256,168862,"*",0.0667917769970995,"CTDSP1","chr2-218229224-218229565",3.41419358277367,0.000319855528208548
"1552","chr2",218270257,218516680,246424,"*",0.0716363899906898,"AAMP","chr2-218516507-218516853",3.22339852044582,0.000633395877213101
"1553","chr2",218270392,218659290,388899,"*",-0.0533075367028413,"PNKD","chr2-218658652-218659928",-2.63753866793854,0.00417550520330824
"1554","chr2",218272871,218659655,386785,"*",0.0744816121855828,"ZNF142","chr2-218272769-218272973",3.37162188796672,0.000373634819937687
"1555","chr2",218284346,218659655,375310,"*",0.0560203727571881,"ZNF142","chr2-218284062-218284629",2.77443308414135,0.00276490044163779
"1556","chr2",218292152,218382029,89878,"*",-0.0867546583788056,"SLC11A1","chr2-218291612-218292691",-2.53236582016691,0.00566478611968742
"1557","chr2",218292152,218659655,367504,"*",0.0668647844167058,"ZNF142","chr2-218291612-218292691",3.03303254524204,0.0012105474378554
"1558","chr2",218292586,218412989,120404,"*",0.0833864306255098,"TMBIM1","chr2-218412867-218413110",4.44647500504654,4.36454091809698e-06
"1559","chr2",218292586,218472140,179555,"*",0.0521915424939442,"TMBIM1","chr2-218472030-218472250",2.82666694293779,0.00235176099477884
"1560","chr2",218367813,218398256,30444,"*",-0.0519322425937955,"CTDSP1","chr2-218367448-218368177",-2.56972030300454,0.00508903268701312
"1561","chr2",218370584,218382029,11446,"*",0.0551819848801193,"SLC11A1","chr2-218370376-218370791",2.7519947015259,0.00296167396313779
"1562","chr2",218472140,218568361,96222,"*",0.0777790121342011,"USP37","chr2-218472030-218472250",3.79702768123952,7.3220721052649e-05
"1563","chr2",218568580,218806509,237930,"*",0.0824388484483386,"CNOT9","chr2-218806340-218806677",3.67462909939586,0.000119097591170146
"1564","chr2",218659655,218687588,27934,"*",0.050958391771856,"ZNF142","chr2-218687470-218687705",2.40798233722989,0.00802047853428064
"1565","chr2",218659655,218731697,72043,"*",0.0820683958708701,"ZNF142","chr2-218731548-218731845",4.10317665580769,2.03757923742768e-05
"1566","chr2",218659655,218959481,299827,"*",0.0505820107729991,"ZNF142","chr2-218959275-218959686",2.36657145738825,0.00897685402205613
"1567","chr2",218671944,218710845,38902,"*",0.0563233329996586,"TTLL4","chr2-218671376-218672511",2.64883733238235,0.00403845987782981
"1568","chr2",218687588,219178106,490519,"*",0.058127446013333,"CNPPD1","chr2-218687470-218687705",3.42925622686119,0.000302618927222262
"1569","chr2",218710845,218745358,34514,"*",0.052517139999335,"TTLL4","chr2-218745207-218745508",2.14148236360379,0.0161175796134632
"1570","chr2",218710845,218909087,198243,"*",0.0727213476128741,"TTLL4","chr2-218908689-218909484",3.42145468540481,0.00031143551834208
"1571","chr2",218755865,218781749,25885,"*",0.0580385574492523,"CYP27A1","chr2-218755572-218756158",2.51999598005002,0.0058678087286436
"1572","chr2",218755865,219178106,422242,"*",0.0517796571156518,"CNPPD1","chr2-218755572-218756158",2.72487466526152,0.00321629503305569
"1573","chr2",218782025,219178106,396082,"*",0.0694101873637693,"CNPPD1","chr2-218781696-218782354",3.19166699244113,0.000707271576490995
"1574","chr2",218897165,219178106,280942,"*",0.059509105108818,"CNPPD1","chr2-218897017-218897312",3.4424654791641,0.000288218715425108
"1575","chr2",218980080,219218990,238911,"*",0.0657270334522013,"ABCB6","chr2-218979888-218980271",3.20110412884504,0.000684510242733935
"1576","chr2",219029832,219279267,249436,"*",0.0574421592311476,"DNAJB2","chr2-219029712-219029952",2.82771989547105,0.00234404030346426
"1577","chr2",219058100,219229717,171618,"*",0.0671393789326295,"ATG9A","chr2-219057960-219058239",2.57669292079477,0.00498752619742425
"1578","chr2",219155185,219279267,124083,"*",0.0759333495620423,"DNAJB2","chr2-219155070-219155299",3.5086026293757,0.000225233698346506
"1579","chr2",219178106,219279531,101426,"*",0.0611277843520107,"CNPPD1","chr2-219278884-219280178",3.30655877472973,0.000472247669178011
"1580","chr2",219211564,219229757,18194,"*",0.0511737090812889,"ANKZF1","chr2-219211351-219211777",2.30702656323066,0.0105266696546825
"1581","chr2",219229757,219352609,122853,"*",0.0501900428675496,"ANKZF1","chr2-219352509-219352709",2.22526324818978,0.0130317855552683
"1582","chr2",219253017,219597860,344844,"*",0.066477388923376,"STK11IP","chr2-219252901-219253133",3.49465616661908,0.000237336412033749
"1583","chr2",219254223,219278170,23948,"*",0.0868705032339281,"TUBA4A","chr2-219253313-219255132",2.96359489919653,0.00152034143950387
"1584","chr2",219597860,219603931,6072,"*",0.0819250315573814,"STK11IP","chr2-219603825-219604037",3.83910979286604,6.17406035729089e-05
"1585","chr2",221527605,221574202,46598,"*",0.0517796571156518,"EPHA4","chr2-221527485-221527725",2.06365538169202,0.01952520130703
"1586","chr2",221572449,221574202,1754,"*",0.0523467298341603,"EPHA4","chr2-221571079-221573818",3.06715692526076,0.0010805268651035
"1587","chr2",224638458,225042445,403988,"*",0.0570943214956799,"DOCK10","chr2-224638309-224638607",2.34632839670804,0.00947969722731388
"1588","chr2",227472152,227818474,346323,"*",0.055503836967602,"AGFG1","chr2-227817871-227819077",3.45774858368188,0.000272354729100803
"1589","chr2",229271184,229271285,102,"*",0.0720374461711687,"PID1","chr2-229271000-229271368",3.62679235782023,0.000143481936355308
"1590","chr2",229271285,229273841,2557,"*",0.070995364966889,"PID1","chr2-229273709-229273972",4.07007339188066,2.34991647922361e-05
"1591","chr2",230160308,230415942,255635,"*",0.0555883493121729,"SP100","chr2-230160181-230160435",2.29100892862917,0.0109814486321777
"1592","chr2",230225729,230668485,442757,"*",0.0572050681060789,"SP110","chr2-230668121-230668848",2.5033162830527,0.00615177692571694
"1593","chr2",230254618,230415942,161325,"*",0.0542289334866741,"SP100","chr2-230254299-230254936",2.38973073184666,0.00843036468594077
"1594","chr2",230306871,230415942,109072,"*",0.0950425561749164,"SP100","chr2-230305971-230307770",3.91212474496847,4.57438151827658e-05
"1595","chr2",230327184,230660783,333600,"*",0.0501004650695777,"SP140L","chr2-230660680-230660885",2.57551975429384,0.00500447778754666
"1596","chr2",230347804,230712845,365042,"*",0.0661434413440788,"CAB39","chr2-230347323-230348284",3.02500468870055,0.00124314636465552
"1597","chr2",230415942,230589701,173760,"*",0.0509711396843101,"SP100","chr2-230589520-230589881",1.99834782360242,0.0228394820489473
"1598","chr2",230415942,230867336,451395,"*",0.0755381452825284,"SP100","chr2-230867221-230867451",3.45149356319134,0.000278746527129356
"1599","chr2",230589701,230712845,123145,"*",0.0519945140360046,"CAB39","chr2-230589520-230589881",2.50228187598937,0.00616978182208083
"1600","chr2",230757443,231198546,441104,"*",0.0506008187560954,"ARMC9","chr2-230757210-230757676",2.53727796766037,0.00558591048236981
