"peak","log2FC","pct.1","pct.2","pvalue","padj"
"chr9-137156743-137157220",1.95972954924815,0.074,0.018,0.000227615458760372,1
"chr5-73436671-73437735",2.30079335874412,0.057,0.011,0.00022771126493394,1
"chr1-244450537-244452371",0.594727822418581,0.463,0.269,0.000228630323677964,1
"chr1-93592238-93592448",1.6322017030218,0.091,0.029,0.000228801971195982,1
"chr11-70212233-70212737",2.17641502347021,0.057,0.013,0.000228911325887615,1
"chr1-162560752-162562186",0.633110783252021,0.394,0.244,0.000229359631625704,1
"chr8-123072129-123073480",0.744812467270135,0.326,0.179,0.000229736658181841,1
"chr22-25563764-25565365",1.32255853955998,0.143,0.052,0.000230608422262889,1
"chr7-135169975-135171043",0.769403784559048,0.314,0.169,0.000231812579583887,1
"chr20-21506183-21506523",1.9410126602016,0.074,0.018,0.000233483013044985,1
"chr12-55996836-55997652",1.00952241360937,0.206,0.095,0.000234630094693289,1
"chr19-45404936-45406793",0.658219949896567,0.383,0.225,0.000235585639635102,1
"chr20-64083349-64083891",1.49173538151495,0.109,0.038,0.000238204918133492,1
"chr3-169662161-169662728",2.182682299842,0.063,0.013,0.000238506422136379,1
"chr16-21300235-21301922",1.05004212109104,0.183,0.088,0.000238921155172017,1
"chrX-68693354-68693933",1.63077501492381,0.091,0.03,0.000239736919408233,1
"chr8-124972893-124973658",1.29706090494489,0.131,0.053,0.00024016962598782,1
"chr16-11422903-11424252",2.2943334269729,0.057,0.011,0.000240987263160781,1
"chr18-76494934-76495504",1.56685995482391,0.103,0.033,0.000241262651145553,1
"chr17-78140100-78140818",1.08162787897512,0.189,0.084,0.000241639630686085,1
"chr1-248825441-248826846",0.682870196335125,0.371,0.211,0.000243381185047877,1
"chr3-12967145-12968048",0.824650786080132,0.274,0.147,0.000243825864506267,1
"chr8-143985824-143986599",0.956999953874828,0.206,0.107,0.000244113476584981,1
"chr20-5000898-5001932",1.24465108509455,0.143,0.059,0.000244906116554239,1
"chr3-195441646-195443448",0.614090976444649,0.423,0.253,0.000245261919321066,1
"chr14-55430096-55430468",2.29870422635614,0.057,0.011,0.000245465408142787,1
"chr8-144522141-144523247",0.757738513453409,0.309,0.172,0.000245672462673977,1
"chr8-143878310-143878599",1.33143571885758,0.126,0.05,0.000245985892613369,1
"chr13-23466155-23466950",1.57086531717132,0.097,0.033,0.000246103150662154,1
"chr16-90077062-90078044",1.03649358321376,0.189,0.09,0.000246768768421194,1
"chr10-100342371-100342622",2.00736637238396,0.069,0.016,0.000246974780363512,1
"chr1-204084309-204084651",1.39087690122142,0.12,0.044,0.000247398937726801,1
"chr1-1573907-1575429",-1.24110093587473,0.086,0.164,0.000248494291609027,1
"chr3-170811996-170812227",2.07950637420336,0.069,0.014,0.00024858207151969,1
"chr12-4015093-4015642",1.4258961197907,0.114,0.041,0.00024884484132731,1
"chr3-75641058-75641405",2.00606703470802,0.069,0.016,0.000249557093064259,1
"chr2-54455933-54457215",1.95984795487152,0.069,0.018,0.000249858028755363,1
"chr19-19224769-19225457",1.47769732863517,0.109,0.038,0.000249888586065981,1
"chr1-159780469-159781489",0.667751014394459,0.371,0.219,0.000249911171258715,1
"chr15-76346171-76346631",2.54052610933951,0.051,0.008,0.000250626663187896,1
"chr3-142723675-142724997",1.24871746893675,0.149,0.059,0.000251476364880561,1
"chr16-424811-426637",0.99867326468777,0.211,0.098,0.000252281779790459,1
"chr7-116630800-116631176",1.78546750187257,0.08,0.023,0.000252426209912539,1
"chr9-19126700-19127827",0.880235006228886,0.251,0.127,0.000252713891220315,1
"chr3-113873358-113873726",2.43927384685997,0.051,0.009,0.000252793604076863,1
"chr7-66075355-66076315",0.770867883246396,0.297,0.167,0.000254168332564013,1
"chr1-93591780-93592085",1.67069757349109,0.086,0.027,0.000254377364952481,1
"chr6-33633389-33634174",1.2570995461354,0.143,0.058,0.000255169197465078,1
"chr1-237864371-237865054",1.5239167096503,0.103,0.035,0.000255333379778075,1
"chr22-46195743-46196149",1.99630532438384,0.069,0.016,0.000255765520901925,1
"chr15-84980265-84982740",-0.761550310958333,0.217,0.302,0.000255994927916773,1
"chr3-142447141-142448285",0.83571411347201,0.269,0.142,0.000256479820605768,1
"chr5-176415756-176416848",0.744537947322449,0.303,0.179,0.000256685541673236,1
"chr17-44829538-44830379",2.33545780356604,0.057,0.01,0.000257657209759628,1
"chr7-17307095-17307496",1.57722195476791,0.097,0.032,0.000258147573215062,1
"chr1-225911204-225911585",1.53602365070015,0.103,0.034,0.000258239452578068,1
"chr8-124538340-124539456",0.865611459779457,0.257,0.131,0.000258288153514484,1
"chr8-79890834-79891318",2.26357492940771,0.057,0.011,0.000258350928375788,1
"chr3-185282413-185283382",1.13937467588576,0.166,0.072,0.000259604023352886,1
"chrX-54043645-54045204",0.824668734442859,0.274,0.146,0.000261546896691036,1
"chr3-187795648-187795941",1.50450468103649,0.103,0.036,0.000262015181323683,1
"chr7-129100490-129100819",1.46288346716168,0.109,0.038,0.000262441637374711,1
"chr3-47163057-47164887",0.656848886482131,0.377,0.224,0.000262648684426999,1
"chr1-167912336-167912636",1.66641252001225,0.091,0.027,0.000265115340268921,1
"chr19-6501717-6502504",1.80436226662182,0.086,0.022,0.00026525418929762,1
"chr3-30578506-30578898",2.17397142236145,0.063,0.013,0.000267396038023254,1
"chr16-30948260-30948657",1.86201308298887,0.074,0.02,0.000267897212723238,1
"chr6-137309158-137309657",2.33563857224047,0.057,0.01,0.000268208857771964,1
"chr7-127587967-127588991",0.820440109892714,0.286,0.147,0.000268310043160802,1
"chr3-177300055-177300453",2.23937317085516,0.057,0.012,0.000268835888317706,1
"chr8-124727046-124728037",1.04557203035111,0.183,0.086,0.000270844640944377,1
"chr7-65750380-65751979",0.814178289135444,0.269,0.148,0.000270877665600548,1
"chr19-15640239-15641494",0.90798444629701,0.229,0.116,0.00027089610274863,1
"chr6-137415113-137415924",1.3459763026222,0.131,0.048,0.000271095343604734,1
"chr4-9691027-9692032",0.990227100746538,0.211,0.099,0.000271570079122211,1
"chr20-32216509-32216971",1.69352028571226,0.086,0.026,0.000274713651203676,1
"chr19-38949670-38950118",2.13228605562239,0.063,0.014,0.000275201430717265,1
"chr5-149747407-149747803",1.71121490145733,0.086,0.025,0.000276063148871171,1
"chr7-98417432-98417805",1.58128996732922,0.097,0.031,0.00027666589694796,1
"chr5-321530-321781",2.03243153693509,0.063,0.016,0.000277405895229532,1
"chr5-177671918-177672303",2.12257623846291,0.063,0.014,0.00027785962174365,1
"chr19-48645744-48646927",0.984137266598323,0.211,0.1,0.000278356896851377,1
"chr2-113156903-113157912",1.11514202926814,0.166,0.074,0.00027974757835155,1
"chr20-50331876-50332290",2.01408449164403,0.069,0.016,0.000279930159127889,1
"chr9-72149048-72149932",1.33076737865713,0.126,0.048,0.000280219037248102,1
"chr17-28416680-28417147",1.733727056684,0.08,0.025,0.000280405542272252,1
"chr12-6532585-6532870",1.4379109856464,0.114,0.041,0.000281052484009612,1
"chr18-9101575-9103023",0.740488797973215,0.32,0.18,0.0002819890726603,1
"chr18-8704373-8706456",0.800540776468808,0.291,0.154,0.000283406030877951,1
"chr1-205141466-205141979",1.80224140017861,0.08,0.022,0.000283961270494308,1
"chr16-74774524-74775028",1.4809789164429,0.103,0.037,0.000284557120704118,1
"chr1-182029129-182030378",0.716057605827647,0.349,0.19,0.000286230519374671,1
"chr12-124745841-124746384",1.78277699518968,0.086,0.022,0.000286696310888515,1
"chr8-143899405-143900002",1.09306786281249,0.171,0.077,0.000286749379113114,1
"chr19-39031112-39032217",0.971839630473288,0.2,0.101,0.000286773134946953,1
"chr6-3118156-3119241",0.604523895086667,0.411,0.256,0.00028737943183379,1
"chr8-2001109-2002303",1.46914287461751,0.109,0.038,0.000287518068220825,1
"chr7-1873175-1874119",2.34634749653584,0.051,0.01,0.000287868626532447,1
"chr1-91021043-91022474",0.737500111886745,0.314,0.181,0.000288128577333538,1
"chr16-57984575-57985546",1.24747677325453,0.149,0.058,0.000290859113527875,1
"chr4-154560062-154561161",1.19073799058716,0.149,0.063,0.000292150645796822,1
"chr10-100743635-100743845",2.20112264373764,0.057,0.012,0.000292352488118764,1
"chr3-185308151-185308388",2.00081639396512,0.063,0.016,0.000293847697666531,1
"chr3-153042776-153043365",1.90014854717098,0.074,0.019,0.000293966884382223,1
"chr14-49852247-49854108",0.887209591686542,0.246,0.124,0.000294400843522661,1
"chr16-10579951-10580899",1.13048993518234,0.16,0.071,0.000295110018197225,1
"chr14-21057827-21058229",2.36383639931161,0.051,0.01,0.000295200078416988,1
"chr7-27897480-27897706",1.64197959479198,0.091,0.028,0.000295352777855314,1
"chr7-23679726-23681101",-1.68914009855748,0.04,0.111,0.000295368916914926,1
"chrX-64394711-64395616",1.84695003926956,0.074,0.021,0.000295369490396885,1
"chr12-56078989-56080394",0.812777094381194,0.274,0.147,0.000295494783447964,1
"chr8-90830110-90830735",1.5714362841613,0.097,0.031,0.000295737805829984,1
"chr6-70955674-70956279",1.82957614497475,0.08,0.021,0.000295849695210044,1
"chr1-116372625-116374235",0.683102724516927,0.36,0.206,0.000296032886738188,1
"chr16-52488793-52489092",1.83095813715889,0.074,0.021,0.000296649488516547,1
"chr7-98418821-98419210",1.55768905771249,0.097,0.032,0.000298500934244698,1
"chr2-28390243-28390791",1.05820852052181,0.189,0.084,0.000299946323067575,1
"chr7-80611769-80612105",1.79704540023326,0.08,0.021,0.000301208481966639,1
"chr8-30155315-30157155",-1.03885366024598,0.12,0.2,0.000301305595333471,1
"chr3-38453420-38454441",1.07855156126626,0.183,0.08,0.000301534145841085,1
"chr7-128869115-128869914",1.43148499707754,0.109,0.041,0.000302141522493912,1
"chr8-102805986-102807682",0.577235942862827,0.446,0.275,0.000302252902707892,1
"chr8-96444083-96444654",1.48036948348453,0.103,0.037,0.000302619445014543,1
"chr1-224433237-224435225",0.791132200623763,0.291,0.155,0.000302779469838513,1
"chr1-220776809-220777043",1.80460552710002,0.08,0.021,0.000302950881295408,1
"chr9-72478194-72478398",2.43950612338768,0.051,0.009,0.000303239704995581,1
"chr2-102155464-102156179",1.23594528277311,0.143,0.057,0.000303410421881901,1
"chr2-101831343-101831619",1.67319966144778,0.086,0.027,0.000303476484801436,1
"chr5-149153844-149154218",1.57386691410142,0.097,0.031,0.000303686622144179,1
"chr14-50045111-50045512",1.33947829504512,0.131,0.047,0.000304737194912746,1
"chr1-234639103-234639431",1.87156152541466,0.074,0.019,0.000305047533439192,1
"chr20-50366501-50366818",2.08593237662478,0.063,0.014,0.000305213218224952,1
"chr8-140773975-140774335",1.70871801123582,0.086,0.025,0.000306331082977909,1
"chr7-95595887-95597114",0.81406753959942,0.269,0.144,0.000306651506353156,1
"chr14-50001330-50002155",1.07058735660361,0.189,0.082,0.000307494863173094,1
"chr2-42092140-42092629",1.9540421865176,0.069,0.017,0.000307903182877896,1
"chr19-33064436-33065314",1.20139845988807,0.143,0.062,0.0003079816181254,1
"chr17-7023395-7024058",1.23079849533617,0.149,0.059,0.000308771010969689,1
"chr18-22872997-22873421",1.63033778212905,0.091,0.028,0.000308778771642977,1
"chr3-141370120-141370526",1.61718830123863,0.097,0.029,0.000309980875834246,1
"chr19-49339522-49339760",1.3750371886492,0.114,0.044,0.000310399899025935,1
"chr14-50935748-50935962",1.92166680391248,0.069,0.018,0.000311089300837427,1
"chr1-155300687-155301141",1.23134428005125,0.137,0.057,0.000311229489809584,1
"chr19-8363940-8364157",2.15778893303185,0.063,0.013,0.000311974162154063,1
"chr14-34693140-34693570",1.83818586137986,0.074,0.02,0.000312217884391702,1
"chr7-129948840-129949264",1.15470082449939,0.16,0.068,0.000312303532886749,1
"chr12-132386048-132387046",2.51600995405559,0.051,0.008,0.000312523795436381,1
"chr22-30802619-30803149",1.6030963200877,0.091,0.03,0.000314360565676376,1
"chr3-52197521-52198580",0.913203874846618,0.229,0.115,0.000314719741593258,1
"chr3-72152661-72153112",1.82675452118797,0.074,0.021,0.000315116769612892,1
"chr12-92574294-92574665",2.06520132559029,0.063,0.014,0.000316235265875687,1
"chr11-1016633-1017876",1.5370768518456,0.109,0.033,0.000316743134116214,1
"chr14-31229617-31230105",1.24179326446174,0.137,0.057,0.000317179215800277,1
"chr20-53547710-53548009",2.24010137371663,0.057,0.011,0.000317920966834987,1
"chr3-9249286-9249829",1.57086829534839,0.097,0.032,0.00031806159058173,1
"chr15-21110087-21110686",2.5058510270194,0.051,0.008,0.000318660601915805,1
"chr19-48398142-48399035",1.29177386123419,0.131,0.053,0.00031922375641549,1
"chr13-110712162-110716071",0.369794281291151,0.714,0.506,0.00032020313647514,1
"chr13-112942729-112943925",1.1715186141074,0.154,0.065,0.00032163285918768,1
"chr7-122143256-122144633",0.915009038017899,0.234,0.113,0.000322516701253717,1
"chr3-47141011-47141392",1.99118056714431,0.069,0.016,0.000322795484161316,1
"chr3-133663637-133663985",1.91243997163048,0.074,0.018,0.000322869479946374,1
"chr2-226801064-226801575",1.1537094096438,0.149,0.067,0.000323159138545159,1
"chr8-106269826-106270754",1.58739980799871,0.097,0.031,0.000324395392143489,1
"chr16-71593558-71594440",1.19407844409147,0.143,0.061,0.000327089347155975,1
"chr17-17782774-17783498",1.35412418616414,0.12,0.046,0.000327291327835055,1
"chr13-112587172-112588408",0.93323269270027,0.229,0.108,0.000328203991832626,1
"chr22-35540015-35540920",1.53278906014042,0.103,0.034,0.000328443480283517,1
"chr4-1580189-1580775",1.21037484846123,0.154,0.062,0.000330701231410098,1
"chr10-6202314-6203721",0.857842801842193,0.263,0.133,0.000330767151416463,1
"chr7-157273567-157273823",1.36852933165724,0.12,0.045,0.000333970265758216,1
"chr1-224329561-224330640",0.979298677780531,0.211,0.098,0.000334919838521544,1
"chr7-1044059-1044963",0.752147327079328,0.297,0.17,0.000335111294392873,1
"chr1-201972308-201972921",1.93255661846941,0.069,0.018,0.00033533622674004,1
"chr1-226912685-226912915",2.03172637924824,0.063,0.015,0.00033537071324602,1
"chr1-241615616-241615900",1.8413203498309,0.074,0.02,0.000335906141710721,1
"chr3-149969833-149971683",1.21187515490343,0.149,0.06,0.00033604860021781,1
"chr4-143335679-143337886",0.764489259604962,0.297,0.164,0.000336234445681939,1
"chr17-30344645-30345137",1.89502426949318,0.074,0.018,0.000337182270986253,1
"chr2-74497891-74498170",1.95901831310079,0.069,0.017,0.000337919223626069,1
"chr3-133572436-133574621",0.513744501576771,0.514,0.329,0.000338259846497602,1
"chr3-185952862-185953259",1.77638652770511,0.08,0.022,0.000341010326225815,1
"chr14-99971036-99972153",1.1750793903437,0.154,0.066,0.000341587585959304,1
"chr3-157089866-157090100",1.87435949669768,0.069,0.02,0.000342251840676946,1
"chr3-30518129-30518775",1.35516727058237,0.12,0.045,0.000343146087151243,1
"chr6-34248306-34249512",0.571132777567479,0.457,0.275,0.000343631743119011,1
"chr7-73978962-73979326",1.6304899341605,0.091,0.028,0.000344060717788737,1
"chr1-235073441-235073888",1.32195712040371,0.126,0.048,0.000344409931621252,1
"chr1-224503308-224503955",1.23756301070396,0.137,0.056,0.000345156600357698,1
"chr3-50364727-50365723",1.09328652699718,0.183,0.078,0.000345454879255158,1
"chr17-81399629-81400073",1.77202635121048,0.08,0.022,0.000345651819728931,1
"chr1-182396665-182396990",1.38667556619767,0.114,0.043,0.000346965824479861,1
"chr8-144517491-144518183",0.775641005271888,0.28,0.159,0.000347083530158477,1
"chr3-183098802-183099864",0.802262608462089,0.274,0.149,0.000347804852679963,1
"chr8-133570053-133570777",0.978411537373235,0.206,0.098,0.000348942329502126,1
"chr18-21699561-21699790",1.73627983591301,0.08,0.024,0.000349579035444566,1
"chr1-196651811-196652034",2.09004451967864,0.063,0.014,0.000350451561249559,1
"chr17-68437407-68437705",2.23571368255818,0.057,0.011,0.000351332029608902,1
"chr2-20666762-20666974",1.92122762213511,0.069,0.018,0.000351530769016835,1
"chr19-55206647-55207378",1.23985159525577,0.137,0.055,0.000352442546029763,1
"chr3-156825649-156827033",0.943281768232943,0.211,0.106,0.000352476924024495,1
"chr19-16001811-16002300",1.72970757497821,0.086,0.024,0.000352563920872732,1
"chr9-112119431-112119636",1.5796435421428,0.091,0.03,0.00035282330702659,1
"chr5-176646809-176647701",0.675727951284826,0.349,0.208,0.000352911082672244,1
"chr7-76317559-76319017",0.691577425931393,0.337,0.197,0.000355982276019892,1
"chr1-64897989-64898567",1.41039305878861,0.114,0.041,0.000356875926977238,1
"chr11-62753207-62754574",-0.918547503094897,0.149,0.233,0.000358573886214346,1
"chr20-63739362-63739770",0.916600066312791,0.229,0.112,0.000359096088121392,1
"chr19-34364721-34366046",1.03221400573177,0.206,0.086,0.000361456545016229,1
"chr7-66413236-66413990",1.4435837991619,0.103,0.039,0.000361751230343146,1
"chr5-154834847-154835476",1.3289278637192,0.12,0.047,0.000361828046213408,1
"chr1-149927201-149928516",0.755754017070849,0.297,0.166,0.000362525460665158,1
"chr1-156659913-156660591",1.10932987239037,0.166,0.073,0.000363224384384621,1
"chr2-65430509-65432933",0.704519226563199,0.331,0.19,0.000365241577929317,1
"chr10-100969096-100969662",1.28180296393196,0.131,0.051,0.000365679046613102,1
"chr10-119270832-119271332",1.55841242943209,0.097,0.032,0.0003661587212006,1
"chr8-145002297-145003498",0.845428406949336,0.251,0.132,0.000366667623753895,1
"chr6-3751285-3752254",0.864128638645635,0.24,0.125,0.000366703917371485,1
"chr20-50415206-50415954",1.10467010385857,0.16,0.073,0.000368150392275891,1
"chr10-69629885-69630521",1.72592082045973,0.086,0.024,0.000369017509400188,1
"chr6-3139209-3139799",1.09054970350907,0.166,0.075,0.000370344576386671,1
"chr13-113647027-113647863",1.51622383556167,0.103,0.033,0.000371366202254674,1
"chr17-28405672-28406392",1.45522662801896,0.109,0.037,0.000371537955959179,1
"chr3-46693094-46694072",1.18659734415611,0.149,0.063,0.000372832325270983,1
"chr5-35229400-35229619",1.6261300312293,0.091,0.027,0.000373969911746989,1
"chr5-10307509-10307892",1.45726299682549,0.109,0.037,0.000374307885646919,1
"chr1-203273098-203273619",1.20207687042322,0.149,0.061,0.000375557820841738,1
"chr10-95183291-95184257",1.22801198759592,0.137,0.057,0.000377352547658936,1
"chr3-49020786-49022187",0.595922457904068,0.429,0.253,0.000378208329394276,1
"chr1-151398923-151400058",0.914744831231101,0.223,0.112,0.000379315992995496,1
"chr1-220045663-220046812",0.778232616027662,0.297,0.155,0.000380730123544735,1
"chr7-148380854-148381340",1.79230921072831,0.074,0.021,0.000380885030219325,1
"chr1-169367272-169368659",0.812759968506914,0.28,0.143,0.000381467640180951,1
"chr19-46546490-46546795",1.90030114121321,0.069,0.018,0.000381627344084772,1
"chr17-80454365-80455473",0.747756871209448,0.314,0.168,0.000382086803154107,1
"chr12-122995533-122995836",1.32110798961696,0.12,0.047,0.000383078162986324,1
"chr3-157128270-157129610",1.39450568929799,0.109,0.042,0.000383442500734256,1
"chr7-112449784-112451503",0.573459674955924,0.446,0.272,0.000384190881871528,1
"chr3-128878571-128879973",0.827937169415274,0.263,0.138,0.000384392926387712,1
"chr8-143952540-143953115",0.982449163692379,0.194,0.095,0.0003844885713848,1
"chr2-11539465-11540035",1.28954732606492,0.126,0.05,0.000386679215435187,1
"chr7-87627509-87629289",0.693226788348288,0.326,0.191,0.000387348583454813,1
"chr1-160606894-160607388",1.59978077135471,0.097,0.029,0.000389210554743828,1
"chr1-235062393-235063335",1.37869646692522,0.114,0.042,0.000391073251478209,1
"chr5-176542706-176544106",0.920724817383625,0.229,0.111,0.000392013980184829,1
"chr8-65633447-65634502",0.788683529383586,0.269,0.152,0.000394125186265493,1
"chr1-155135054-155136459",0.647329479244753,0.36,0.219,0.000396365344011878,1
"chr7-80642865-80643194",1.80154262246436,0.074,0.021,0.000396711112203601,1
"chr2-68120929-68121679",1.72531836872426,0.08,0.023,0.000399266988352392,1
"chr1-156600993-156601780",1.19485468743621,0.143,0.061,0.000400052112897462,1
"chr6-17393202-17394308",0.944883782684356,0.194,0.102,0.000402040837575448,1
"chr1-228081875-228083170",0.680105988087102,0.343,0.202,0.000402961193651419,1
"chr15-75606356-75607544",1.69983786920807,0.086,0.025,0.000403426607645535,1
"chr19-37594059-37595382",0.890173001841574,0.229,0.118,0.000403566594868117,1
"chr3-9946169-9946749",1.13734759441701,0.154,0.068,0.000403932333580555,1
"chr1-67760073-67760525",1.34244944696091,0.12,0.045,0.000404145222570735,1
"chr1-180154268-180155612",0.943850899751603,0.223,0.106,0.000405023139240782,1
"chr9-35193863-35194140",1.49199526269661,0.097,0.034,0.000405122641410781,1
"chr5-58459410-58461024",0.677111049573487,0.343,0.202,0.000405511570011738,1
"chr20-415819-416052",1.78772309442755,0.074,0.021,0.00040567336732164,1
"chr19-58562489-58563161",1.46054289614857,0.109,0.037,0.000408714525385147,1
"chr6-43269408-43269657",1.40543210110167,0.109,0.04,0.000409472065197689,1
"chr1-241627474-241627775",1.96048276191185,0.063,0.016,0.000410663011831573,1
"chr20-47785398-47786105",2.26202850447171,0.057,0.011,0.000411715238063698,1
"chr17-81999745-82000434",1.26062896733662,0.131,0.052,0.000413013299057231,1
"chr12-30851144-30851833",1.25067769163496,0.137,0.054,0.000413353507115971,1
"chr21-15064154-15066166",0.812655421502229,0.257,0.142,0.000416244688463198,1
"chr16-29994991-29996386",0.677240981477334,0.354,0.2,0.000416850155887406,1
"chr22-30634315-30636013",0.822415207266527,0.274,0.14,0.000418206244954194,1
"chr12-121025636-121026060",1.39019771188166,0.114,0.041,0.000418764357698515,1
"chr15-82045566-82047463",0.957184473933499,0.223,0.102,0.000420008989666934,1
"chr19-42386888-42387545",1.46948163388248,0.103,0.036,0.000420957872768562,1
"chr8-11467583-11467802",1.96079235354071,0.069,0.016,0.00042165258751907,1
"chr3-177358354-177360638",0.660585280705323,0.354,0.211,0.000421849667766103,1
"chr1-162131509-162131709",1.79518080927839,0.074,0.021,0.000423332432167368,1
"chr1-171257188-171257453",1.96790013636724,0.063,0.016,0.000423961612760372,1
"chr6-167308419-167308749",2.15615279318354,0.057,0.012,0.000424998855198307,1
"chr3-120558783-120559152",1.15705813061993,0.149,0.064,0.000425029973317304,1
"chr9-129459919-129460918",0.885911442484063,0.234,0.118,0.000425243694114704,1
"chr8-11466294-11467379",1.31400026153117,0.131,0.048,0.000425310852680964,1
"chr18-106619-107261",1.79263666788678,0.08,0.021,0.000429686096332782,1
"chrX-56763674-56764027",1.69290493937332,0.08,0.024,0.000432324499691956,1
"chr11-35360023-35360385",1.56987288670637,0.091,0.03,0.000433868502188372,1
"chr2-74001891-74002835",1.03942603937237,0.183,0.084,0.000433879022478624,1
"chr19-6476212-6476444",1.29031372968363,0.12,0.049,0.000434904639433642,1
"chr19-45514647-45515511",1.40827195891549,0.114,0.041,0.000435208011592454,1
"chr11-78202684-78203514",1.85550130183149,0.074,0.019,0.000435690763717872,1
"chr3-9422715-9423336",1.30804064645683,0.126,0.047,0.000435742881186245,1
"chr8-142777642-142777990",0.99549407735396,0.194,0.091,0.0004384031436425,1
"chr7-134891284-134891618",1.41614843799806,0.109,0.039,0.000438562338926024,1
"chr7-101289803-101290130",1.63700512838806,0.086,0.027,0.000440557388053401,1
"chr7-139875803-139876171",2.32994998707322,0.051,0.01,0.000444270490936773,1
"chr19-35673163-35673765",2.11063958801925,0.057,0.013,0.0004473227224066,1
"chr5-74537527-74538065",2.31335414810249,0.051,0.01,0.00044925552453768,1
"chr7-32942088-32943391",0.879812716184105,0.229,0.119,0.000449590468320735,1
"chr8-63009956-63010241",1.28882974684057,0.131,0.048,0.000450868901973827,1
"chr19-12596945-12597466",1.60162139013621,0.086,0.028,0.000451999361843732,1
"chr1-150561028-150562339",0.604218759025524,0.389,0.243,0.000452493639268761,1
"chr6-32189877-32190486",1.0908056634544,0.166,0.073,0.000452759843925469,1
"chr3-183635197-183637087",0.546227328685417,0.457,0.288,0.000454282316068375,1
"chr20-32482619-32483031",1.7157305468321,0.08,0.024,0.000454647828156421,1
"chr13-98576059-98577773",0.710269855923416,0.314,0.182,0.000454672089123531,1
"chr10-33008689-33009006",1.85300564520058,0.074,0.019,0.000457192795808507,1
"chr19-55160543-55160878",1.59451922535548,0.086,0.029,0.000457255246988805,1
"chr7-73647776-73648344",1.10431122659231,0.16,0.07,0.000459422193690192,1
"chr3-24521271-24522169",1.26538830797247,0.131,0.051,0.000459652229584591,1
"chr8-130302541-130302757",1.73713100345832,0.074,0.023,0.000459683443446894,1
"chr17-40362451-40363468",1.24943418802253,0.131,0.054,0.00046058826474892,1
"chr19-461772-462096",1.58102886327532,0.091,0.029,0.000460727766007253,1
"chr4-174282881-174284396",-1.13390052215542,0.097,0.17,0.000463410937765741,1
"chr17-45132019-45133409",0.805174876127347,0.269,0.142,0.000467169969212259,1
"chr2-229273709-229273972",1.7634817858224,0.074,0.021,0.000467586884972699,1
"chr22-37019003-37020114",0.960690686085211,0.206,0.098,0.000468624710145188,1
"chr16-28622868-28623697",2.01850624286008,0.063,0.015,0.000468951392483543,1
"chr8-128176502-128177240",0.98764490719246,0.189,0.089,0.000470940843072355,1
"chr1-48471677-48472499",1.33216955062175,0.126,0.046,0.000472977261090649,1
"chr6-3750421-3751042",1.13315469829679,0.154,0.066,0.000473058972680409,1
"chr3-52123015-52123387",1.64457278452311,0.086,0.026,0.000473213244210841,1
"chr8-144077739-144079188",0.698422437721904,0.32,0.187,0.000475456106700658,1
"chr22-23539350-23539827",1.84198132169752,0.074,0.019,0.00047552486226769,1
"chr22-50403598-50403939",1.92200873403476,0.069,0.017,0.000476258526771803,1
"chr2-20642253-20642676",1.3328721518719,0.12,0.045,0.000476866168558591,1
"chr17-44384844-44385749",1.25327683397513,0.143,0.054,0.000477546476353365,1
"chr3-53072460-53073523",1.05666366834728,0.171,0.079,0.000477850768723326,1
"chr19-55087053-55087253",2.14180045794536,0.063,0.012,0.00047873849247189,1
"chr2-36355288-36357156",1.1181394665749,0.16,0.071,0.000480341698805584,1
"chr2-20446323-20447752",0.671537380248371,0.349,0.199,0.000481442687077061,1
"chr6-107956806-107958550",0.76824216766511,0.28,0.156,0.000485175397310636,1
"chr17-62109425-62109718",1.48277224297505,0.097,0.034,0.000486892416992612,1
"chr1-211577660-211579968",0.497460706534224,0.503,0.33,0.000486919330402549,1
"chr5-43037916-43038165",1.75312820764783,0.074,0.022,0.000490709076826652,1
"chr1-160342631-160343770",0.942440340192211,0.206,0.102,0.000491763242831534,1
"chr7-74606112-74606823",1.4138342466904,0.114,0.038,0.000492523116266832,1
"chr13-102798525-102800772",0.7644608325818,0.291,0.155,0.000493311586885822,1
"chr22-29603015-29604234",0.689072903163358,0.343,0.193,0.000494020539847045,1
"chr3-12809948-12810585",0.942870801136071,0.206,0.102,0.000496704891625645,1
"chr6-169789872-169790594",1.29295210159614,0.126,0.048,0.000496969496269942,1
"chr2-46408818-46409383",1.26179690611216,0.131,0.05,0.000497172871942521,1
"chr16-30377456-30379186",0.69149772320196,0.337,0.19,0.000499298785160503,1
"chr17-55650103-55650465",1.87012731148455,0.069,0.018,0.000499370359861217,1
"chr14-105180704-105181495",1.03873286953872,0.183,0.082,0.000500318710583874,1
"chr10-71773357-71773746",1.15564752607556,0.149,0.065,0.000502225700803227,1
"chr7-6503382-6504439",0.942203521485009,0.217,0.101,0.000505174672726384,1
"chr8-144478975-144479279",1.39390009640538,0.109,0.04,0.000509683402448344,1
"chr18-22169039-22169767",0.967086019449764,0.194,0.094,0.000509919744768609,1
"chr8-133453392-133453601",1.41462625193654,0.109,0.038,0.000510390917923828,1
"chr3-190330969-190331210",1.65845326723015,0.08,0.025,0.000513854729562646,1
"chr8-57861109-57861384",1.58366714659482,0.086,0.029,0.000514259154506755,1
"chr2-45823606-45824058",1.28769224302271,0.12,0.048,0.000514539363048648,1
