"peak","log2FC","pct.1","pct.2","pvalue","padj"
"chr14-103333289-103335376",0.149929060418852,0.275,0.261,0.012048773252668,1
"chr17-51121559-51122149",0.697118652692072,0.052,0.034,0.0120582119608564,1
"chr15-55279671-55280040",0.748239163383338,0.066,0.044,0.0120764415310587,1
"chr6-166258540-166259956",0.560678584482006,0.052,0.039,0.0120820536860108,1
"chr1-212284506-212286608",0.229424894176309,0.36,0.328,0.0120849578613999,1
"chr7-44018843-44019519",-1.32775973446851,0.047,0.124,0.0121093403594422,1
"chr19-18097398-18097940",0.717999196201979,0.109,0.073,0.0121104788257441,1
"chr7-127651241-127652521",0.369157209535967,0.227,0.189,0.0121421682325029,1
"chr2-241314716-241316657",0.24224514783042,0.341,0.312,0.012160861131044,1
"chr17-32503221-32504374",0.504370683612948,0.085,0.064,0.0121637548441674,1
"chr7-150367983-150369348",0.399381156571744,0.114,0.092,0.0122186370622819,1
"chr13-29594366-29596060",0.354320076659299,0.18,0.15,0.0122328398344665,1
"chr2-98664318-98664664",1.12518027607575,0.057,0.027,0.0122572695541793,1
"chr6-46170505-46171264",0.493052056773681,0.081,0.061,0.0122646607538343,1
"chr6-36099910-36100433",-2.26738823957196,0.009,0.052,0.0122936936679867,1
"chrX-40104742-40106670",0.376744854618399,0.09,0.071,0.0123077991342683,1
"chr12-9760584-9761102",0.674823871411485,0.071,0.048,0.0123078447219555,1
"chr11-66068972-66071017",0.32895150236987,0.213,0.176,0.0123094740205601,1
"chr1-151398923-151400058",-1.56143379198508,0.033,0.097,0.0123890081050606,1
"chr11-65418879-65419268",0.572140792535787,0.118,0.083,0.0124008662719114,1
"chr2-173075571-173076782",0.607518704500349,0.09,0.064,0.0124588844286707,1
"chr19-32971485-32972369",0.436072641578689,0.18,0.147,0.0124891546225334,1
"chrX-76427494-76428682",0.685773230223783,0.071,0.046,0.0125369836581126,1
"chr6-157822566-157824389",0.815702809375826,0.066,0.043,0.012566522764371,1
"chr8-17026656-17027897",-1.99484887890916,0.019,0.081,0.0125681448444335,1
"chr12-9647703-9648603",0.304789424401291,0.161,0.142,0.0125846659302677,1
"chr3-49539522-49540555",0.336389563986665,0.147,0.127,0.0125947200726762,1
"chr12-53324149-53325363",0.377483749287281,0.161,0.136,0.0126189705192499,1
"chr15-45456256-45457015",0.629512663379611,0.081,0.055,0.0127089224236167,1
"chr22-46290321-46290866",-2.48981271415975,0.009,0.054,0.0127260129617708,1
"chr3-51686245-51687112",0.655001072534946,0.081,0.054,0.0127459855440411,1
"chr6-139290533-139291248",0.493318459621271,0.109,0.088,0.0127828357862624,1
"chr13-21060235-21061832",0.636955555810199,0.104,0.07,0.0127980212927745,1
"chr3-13040318-13040838",-1.58124325391978,0.019,0.063,0.0128450669617701,1
"chr8-140456998-140458567",0.306725343381225,0.194,0.171,0.0128502809705536,1
"chr3-5122013-5123611",-1.19426176054162,0.052,0.114,0.0128591015901385,1
"chr21-39312165-39312701",-1.3141063699219,0.043,0.116,0.0129287397226186,1
"chr6-29976136-29977397",-2.44527351153738,0.009,0.05,0.012935930933982,1
"chr17-75587775-75589589",0.402565181052693,0.166,0.135,0.012952245466877,1
"chr3-45976288-45977077",0.734315694794878,0.057,0.038,0.0129534509417079,1
"chr10-23438486-23440338",0.273099845178513,0.242,0.21,0.0129564990776132,1
"chr16-68079466-68080236",0.576794075316157,0.1,0.071,0.0129724626259376,1
"chr12-49322537-49323374",-1.02979172369188,0.076,0.16,0.0129955599087358,1
"chr1-202201238-202201569",1.09435396752588,0.057,0.028,0.0130000034981824,1
"chr6-36874098-36875261",-1.42859532888115,0.043,0.124,0.0130005171034624,1
"chr20-36629788-36630464",0.818030010727361,0.066,0.041,0.0130077853101779,1
"chr12-52566471-52567297",-1.56410103094161,0.028,0.088,0.0130103258864595,1
"chr12-104137167-104138571",0.382845754426041,0.204,0.166,0.013036514980677,1
"chr8-63038437-63039585",-1.38035257725559,0.038,0.105,0.0130515446446162,1
"chr21-45642526-45643916",0.584811490750768,0.085,0.064,0.0130518599014261,1
"chr14-68795376-68796374",0.340865119702867,0.147,0.124,0.013054166317175,1
"chr10-119301114-119301744",0.624670664905806,0.109,0.073,0.0130560181352694,1
"chr19-40690395-40691189",0.460067399206204,0.161,0.123,0.0130801646388492,1
"chr19-49579984-49580779",-1.79848871683502,0.024,0.082,0.0130953654218706,1
"chr8-93916110-93917920",0.318482752830565,0.265,0.224,0.0131382105508462,1
"chr17-67440656-67441554",0.529378368456039,0.123,0.094,0.0131758710368111,1
"chr15-23038843-23040308",-1.27477143744375,0.043,0.114,0.013210176879153,1
"chr16-2776759-2778210",-1.14702333776483,0.081,0.185,0.0132983434014879,1
"chr19-31340020-31340943",0.684976831529827,0.071,0.047,0.0133704219350394,1
"chr3-150762366-150764070",0.242109924653889,0.313,0.28,0.0133857415876873,1
"chr5-151157453-151157984",0.526753033646377,0.081,0.06,0.0134204348555034,1
"chr2-96145117-96145698",0.380655123409049,0.152,0.128,0.0134233414063563,1
"chr5-56909071-56910630",0.343317665105248,0.251,0.219,0.0134336149050591,1
"chr17-1108319-1109639",0.563679794095206,0.137,0.099,0.0134603342833439,1
"chr19-10928060-10929418",-1.50618474667194,0.043,0.126,0.0134780981709915,1
"chr19-40528933-40529510",-1.76180392882033,0.024,0.08,0.0135073343898657,1
"chr14-24035812-24036994",0.639972378165806,0.081,0.058,0.0135632426377781,1
"chr19-1885020-1885641",0.513128751307468,0.123,0.096,0.0136641373688181,1
"chr8-25184098-25185597",0.628085821123491,0.066,0.046,0.013679997486711,1
"chr20-58649574-58651571",0.264905851100787,0.171,0.151,0.013683529485512,1
"chr9-136996551-136997069",0.515028658209342,0.076,0.055,0.0137026469313426,1
"chr12-47818700-47820376",0.415812919529134,0.166,0.133,0.0137035528663401,1
"chr8-143024051-143024661",0.60881813694455,0.081,0.058,0.013728030218717,1
"chr20-25853660-25854271",-2.37210392665667,0.009,0.052,0.0137313066546756,1
"chr3-129606071-129607182",0.621785375728128,0.1,0.069,0.0137486735209801,1
"chr21-34983568-34984062",1.05610317362209,0.052,0.026,0.0137487619431088,1
"chr6-139124867-139126652",0.65857651166489,0.085,0.058,0.0137586809445162,1
"chr4-121189784-121190167",0.741245772449761,0.052,0.034,0.0137610809936925,1
"chr19-36666240-36667256",-1.97927798436952,0.014,0.06,0.0138238470525753,1
"chr14-54564933-54567417",0.639380814821227,0.1,0.072,0.0138476206630662,1
"chr4-8440188-8441293",-1.42396358754552,0.038,0.107,0.0138563486115782,1
"chr1-173867233-173868898",0.311208232353839,0.261,0.23,0.0138679365034163,1
"chr14-55103002-55103504",0.77265592785947,0.062,0.039,0.013895700979551,1
"chr12-7989876-7990526",0.796476725556761,0.09,0.054,0.0139247451111958,1
"chr12-120445775-120446922",-1.3488424643815,0.038,0.104,0.0139518700594388,1
"chr17-45135258-45135977",0.387767245213061,0.175,0.149,0.0139601325132493,1
"chr3-4821450-4822405",0.778129788456966,0.066,0.04,0.0139639447646924,1
"chr8-23528298-23529980",0.368750342773274,0.199,0.167,0.0139803920248326,1
"chr6-30686550-30687609",0.406813070562633,0.147,0.12,0.014059456408618,1
"chr19-13151574-13151968",0.356015138745001,0.166,0.136,0.0141514156815546,1
"chr8-30155315-30157155",0.326245133542495,0.194,0.166,0.0141596369749627,1
"chr1-37477293-37477520",0.94468025254377,0.066,0.037,0.014171130176962,1
"chr3-53072460-53073523",0.579691455823848,0.095,0.069,0.0141753945609026,1
"chr6-89411192-89412731",0.774088070403634,0.066,0.046,0.0141902818501165,1
"chr17-21275424-21276292",0.412904279091369,0.156,0.126,0.0141963167472311,1
"chr1-192808347-192809473",0.248992732945812,0.18,0.166,0.0142029657104574,1
"chr1-160437501-160438752",0.707058272589837,0.071,0.046,0.014208139129548,1
"chr16-20899511-20901640",0.320448162130875,0.223,0.187,0.0142177809867708,1
"chr17-14068754-14069993",0.575569287160607,0.123,0.086,0.0142959651860892,1
"chr10-22601242-22601612",1.01350344616126,0.052,0.026,0.0143252001343957,1
"chr2-136135886-136137212",0.356763880240894,0.156,0.13,0.0143312437608559,1
"chr9-2843856-2844451",-1.11028051175968,0.066,0.141,0.0143360602339877,1
"chr3-186772392-186773456",-1.74039783094891,0.019,0.071,0.0143582945644408,1
"chr13-27619889-27622162",0.241723074210223,0.289,0.263,0.0144511267233992,1
"chr17-65173286-65173961",0.774272507044148,0.081,0.05,0.0144784368711288,1
"chr14-50559925-50561256",-1.68966588998371,0.019,0.066,0.0144806211587399,1
"chr9-133133347-133134153",0.502738667456077,0.128,0.097,0.0144985174716089,1
"chr5-67165492-67166997",0.456831653800846,0.133,0.107,0.0145097799381552,1
"chr5-119070159-119071732",-0.876975543148588,0.109,0.208,0.0145556411677288,1
"chr12-122895706-122896393",0.520723276934542,0.133,0.1,0.014574888157648,1
"chr20-62641943-62643154",0.542700184223718,0.109,0.081,0.0145776503826469,1
"chr1-112704668-112705337",0.968778386427974,0.076,0.04,0.0146443225649143,1
"chr9-89501526-89502550",0.430976975823157,0.114,0.089,0.0147308024005327,1
"chr10-22713104-22715000",0.282623130180548,0.171,0.154,0.0147824825491404,1
"chr17-7455115-7456613",0.424539575318357,0.142,0.109,0.0147854951183091,1
"chr13-23578533-23579874",0.624787166117305,0.123,0.086,0.0147862297429638,1
"chr2-189440594-189441848",0.264261818010959,0.175,0.152,0.0149012654060618,1
"chr8-28621862-28623302",0.267075484566576,0.265,0.236,0.0149139949230089,1
"chr5-10563234-10565326",0.49807551027758,0.095,0.071,0.0149308704319758,1
"chr11-5684466-5685240",0.549269552533959,0.114,0.086,0.0149352934425675,1
"chr20-17569580-17570764",0.446693541286578,0.142,0.114,0.0149396440623922,1
"chr2-86194722-86195765",0.253751735390148,0.185,0.167,0.0149463002314217,1
"chr12-31897702-31898162",0.833308253409588,0.057,0.034,0.0149610748523528,1
"chr16-85055041-85056446",0.533089582935684,0.095,0.069,0.0149675731830452,1
"chr11-1771876-1772857",0.68583062741092,0.066,0.043,0.0150215357435211,1
"chr8-144878026-144879453",-1.08612691856331,0.071,0.158,0.0150588576562597,1
"chr1-184866761-184867621",0.685706877789795,0.071,0.05,0.0150900201572064,1
"chr2-38653475-38654530",0.847453510069566,0.066,0.038,0.0150995064915662,1
"chr1-110874399-110875738",0.541620816631695,0.109,0.081,0.0151514745447761,1
"chr8-102106522-102106995",0.945680299190887,0.052,0.03,0.015225050893952,1
"chr11-107928021-107929422",0.712606494853556,0.071,0.048,0.0152654196758944,1
"chr22-37162435-37162992",0.481910988354589,0.118,0.089,0.0152810377270726,1
"chr11-12109948-12110976",0.378431011223069,0.156,0.131,0.015282363812253,1
"chr17-48541476-48542089",0.675093848413076,0.057,0.038,0.0152922046040623,1
"chr2-12965143-12966013",0.972344424550805,0.052,0.028,0.0153102465889126,1
"chr19-43463007-43464362",0.338602884950486,0.246,0.208,0.015314919790426,1
"chr3-51384303-51385547",-0.96232076878319,0.09,0.175,0.015316283661792,1
"chr1-23528080-23528441",0.584526082598649,0.057,0.041,0.0153339467815895,1
"chr19-33175987-33177884",0.205600441845962,0.218,0.211,0.0153894784127886,1
"chr2-43174350-43174799",0.539491396030713,0.057,0.042,0.0154006131274379,1
"chr1-92485428-92487113",0.322387428141961,0.194,0.161,0.0154287234328766,1
"chr9-128551957-128553198",0.296299913306903,0.227,0.197,0.0154423009806879,1
"chr1-8702915-8703691",0.638109098810918,0.085,0.061,0.0154454828249446,1
"chr2-96760311-96761442",0.277441655198013,0.194,0.173,0.0154464311439237,1
"chr19-29262915-29263697",-2.46419555815611,0.009,0.052,0.0154571731218429,1
"chr2-101327746-101329410",0.520412266312457,0.071,0.053,0.0154746435094803,1
"chr5-172186950-172188912",0.253295359811216,0.251,0.234,0.0154993520631711,1
"chr1-19463142-19463708",0.817813541915858,0.052,0.031,0.015499658129024,1
"chr7-24820894-24821826",0.410093469483275,0.133,0.107,0.015524661537034,1
"chr17-76492937-76494193",0.327209810714759,0.133,0.112,0.0156280567996128,1
"chr14-66507285-66509462",0.402119693825469,0.118,0.101,0.0156648274678539,1
"chrX-41922611-41924579",0.452657334916708,0.142,0.109,0.0156651707082386,1
"chr2-74653700-74654775",0.511340014668468,0.175,0.131,0.0157720267309154,1
"chr19-45016117-45017225",-1.82389620432804,0.019,0.071,0.0157949716620357,1
"chr1-175191772-175193271",0.487139027555167,0.114,0.086,0.0158067375363655,1
"chr1-1307550-1308798",-0.937452889667253,0.114,0.23,0.0158082799137534,1
"chr11-72721690-72722709",0.346892832188225,0.156,0.128,0.0158169261340502,1
"chr8-128313263-128314304",0.819228892986617,0.066,0.04,0.0158180679115915,1
"chr10-133276775-133277016",0.883411753895849,0.057,0.033,0.0158345938222494,1
"chr16-57590810-57591660",0.658936127863596,0.081,0.056,0.0158570344504523,1
"chr3-4976955-4977872",0.467965685055446,0.147,0.115,0.0158600304745664,1
"chr1-36150315-36151103",0.679955516337833,0.1,0.066,0.0159805553727732,1
"chrX-101931144-101932315",-1.82903007357096,0.019,0.071,0.0159922555969829,1
"chrX-154368514-154369152",-1.68937630726127,0.024,0.074,0.0160075427564509,1
"chr18-7566535-7568640",-1.65121482074058,0.028,0.098,0.0160093670568361,1
"chr9-2655395-2655908",1.05526560030719,0.057,0.029,0.0160609952416647,1
"chr1-39901103-39902480",0.691845425704252,0.062,0.043,0.0160742434149731,1
"chr12-89351429-89352864",0.346829008069657,0.166,0.14,0.0161460931351821,1
"chr4-9151875-9153708",0.396308244289119,0.227,0.186,0.016167038231628,1
"chr4-103018503-103020141",0.333538503714459,0.156,0.135,0.0161841182108558,1
"chr12-52032578-52033361",0.319551053629853,0.147,0.129,0.0161991994638141,1
"chr19-35124311-35124788",0.864856758720857,0.057,0.032,0.0162455492437641,1
"chr5-34929008-34930329",0.244006013865038,0.242,0.222,0.0162619483326089,1
"chr10-17029503-17030069",0.842615945189462,0.052,0.031,0.0162997516479015,1
"chr16-57014553-57014950",0.925706413686463,0.066,0.036,0.016383377865875,1
"chr11-118869892-118870984",0.589250859725236,0.076,0.054,0.0163934519186186,1
"chr17-19977306-19978454",-1.29579055423383,0.057,0.139,0.0164241574576817,1
"chr9-113400824-113401642",0.323269825735772,0.232,0.206,0.0164342911519322,1
"chr11-134223393-134225717",-0.791997836714846,0.147,0.25,0.016482925493432,1
"chr6-14876876-14877580",0.767456438650746,0.062,0.04,0.0164872940694534,1
"chr2-85437254-85438593",0.420170459108305,0.114,0.089,0.016510205105778,1
"chr1-156813836-156814400",0.545136317731454,0.1,0.073,0.0165533290757391,1
"chr4-10018709-10019338",0.601375378824729,0.109,0.079,0.0165965795912007,1
"chr9-120714041-120715045",0.253572203051289,0.199,0.174,0.0166232319290803,1
"chr2-221571079-221573818",-0.950268830275064,0.081,0.159,0.0166702013372101,1
"chr4-40055527-40058078",0.250024355153295,0.209,0.179,0.0166731491457098,1
"chr1-203649519-203650772",0.585928379495885,0.085,0.061,0.016673570420065,1
"chr13-21602962-21604494",0.181439050672452,0.218,0.205,0.0166779046972203,1
"chr1-10209814-10211601",0.343164674165727,0.237,0.203,0.0167767798993122,1
"chr12-122898469-122898908",0.854148752366787,0.071,0.041,0.016812435861741,1
"chr16-50681031-50681545",0.437759549700506,0.076,0.06,0.0168154264276879,1
"chr1-158818587-158820153",0.745057563262065,0.085,0.055,0.016858092924377,1
"chr19-41883907-41884487",0.473526659904538,0.137,0.109,0.0169275746508366,1
"chr20-51767031-51767817",0.986956375867852,0.052,0.026,0.0169623027676937,1
"chr6-136791256-136793309",0.204897532943801,0.242,0.218,0.0170451911063916,1
"chr20-49594213-49594781",0.933805924118629,0.052,0.03,0.0170747012107132,1
"chr4-148442024-148443020",0.367057664471573,0.133,0.108,0.0170798346644399,1
"chr19-10431896-10432426",0.521214644051816,0.104,0.078,0.0171082041438171,1
"chr17-2399502-2400255",0.26964254647226,0.171,0.156,0.0171343153458725,1
"chr1-33255410-33257003",0.40222825996408,0.137,0.108,0.0171890611442296,1
"chr1-40039259-40041090",0.233500715759195,0.256,0.236,0.0172289943197367,1
"chr8-143928711-143929607",-2.05970074516122,0.014,0.06,0.0172618199314762,1
"chr11-116853373-116854101",0.823493945342497,0.081,0.046,0.0172973136181951,1
"chr3-33096158-33097529",0.488745906173511,0.147,0.111,0.0174227710245493,1
"chr19-48872097-48873300",0.327141623725918,0.161,0.138,0.0174288906778374,1
"chr19-1941808-1942882",0.428966681809897,0.104,0.085,0.0174437985152702,1
"chr16-81730105-81730904",0.778980315876316,0.062,0.037,0.0174882909462315,1
"chr12-94675735-94676602",0.583949606132039,0.104,0.075,0.0174904930464045,1
"chr11-6611478-6612770",0.317804936688308,0.185,0.162,0.0175291796359581,1
"chr16-22436581-22437523",0.52003932365052,0.076,0.061,0.0175657552394707,1
"chr5-40679088-40680111",0.337374448116225,0.213,0.182,0.0175832144538146,1
"chr1-153565583-153566870",0.60215210035547,0.095,0.068,0.0175873228899701,1
"chr1-211577660-211579968",0.210882587611617,0.294,0.268,0.0176480060879288,1
"chr11-1308802-1310185",-1.01307125447008,0.1,0.206,0.0176784093850693,1
"chr4-185395739-185397115",0.251721967209627,0.227,0.206,0.0177993917232352,1
"chr12-122835018-122836839",0.45040995823846,0.114,0.089,0.0178236943586428,1
"chr12-47812813-47813291",0.642553073133752,0.095,0.067,0.0178407734268496,1
"chr20-31674917-31675530",0.776380618852652,0.071,0.043,0.0178521551094897,1
"chr7-138459627-138461328",0.261051057121332,0.275,0.25,0.0178760521621052,1
"chr13-110705692-110706848",0.294268360004802,0.218,0.195,0.0178887610984127,1
"chr2-69829009-69830577",-0.971490866984054,0.104,0.208,0.0179158246417375,1
"chr7-73667407-73667984",0.511663427375176,0.152,0.116,0.0179305572792164,1
"chr6-30515512-30516828",0.450863508043364,0.104,0.084,0.0179794401526819,1
"chr4-48830516-48831610",-1.05652880377079,0.076,0.164,0.018105082261412,1
"chr18-110991-112074",-1.34156241591383,0.033,0.094,0.0181081661452013,1
"chr16-85898518-85899323",0.485181917388623,0.085,0.066,0.0181085910071562,1
"chr19-19372798-19373412",0.578044250514645,0.057,0.042,0.0181112236952428,1
"chr11-13923473-13924446",1.36586557644731,0.052,0.022,0.018149981836229,1
"chr9-137461575-137462338",0.383082192189916,0.147,0.12,0.0181557056401936,1
"chr6-125789704-125791837",0.326933235846915,0.213,0.175,0.0182683320677598,1
"chr1-244450537-244452371",-0.779373741412526,0.152,0.268,0.018331735268736,1
"chr10-84328023-84329213",0.247952861684625,0.218,0.197,0.0183508908766404,1
"chr11-65506647-65507826",-1.52205013370755,0.038,0.109,0.0184364318791676,1
"chr12-7970125-7971649",0.587006433911513,0.1,0.07,0.0184672415199377,1
"chr5-60699447-60700623",0.531097422554843,0.123,0.093,0.0185571811619238,1
"chr8-70401651-70404548",0.207232162018437,0.303,0.281,0.0186108403433212,1
"chr1-36156542-36157119",0.739991118576581,0.052,0.034,0.0186209427876671,1
"chr10-119489493-119489994",0.843644829848093,0.052,0.032,0.0186477224497803,1
"chr10-45418499-45419675",0.714334362016117,0.062,0.038,0.01867822656535,1
"chr1-206581707-206581986",1.0152147356983,0.052,0.028,0.0186930040984469,1
"chr6-31814203-31815692",0.208412508108311,0.213,0.195,0.0187261200759311,1
"chrX-46836479-46837728",0.530433788563121,0.109,0.081,0.0188041549000659,1
"chr1-64965781-64966937",0.297661892332476,0.194,0.163,0.0188085596609403,1
"chr7-73005471-73006173",0.559433621377259,0.085,0.064,0.0188133145207863,1
"chr6-166959029-166959555",0.785462119946733,0.057,0.036,0.0188320244530463,1
"chr7-122143256-122144633",-1.78363604535444,0.019,0.069,0.0188770465149281,1
"chr17-81927360-81928050",-1.45328534793231,0.038,0.112,0.0188874756164222,1
"chr8-29349714-29351253",0.405020034990594,0.109,0.085,0.0189109164668835,1
"chr4-70992967-70994196",0.465856892085416,0.161,0.131,0.0189431850484353,1
"chr3-48897650-48899625",0.317263438311553,0.19,0.157,0.0190030826365584,1
"chr1-9687131-9687996",0.551559751985071,0.076,0.057,0.0190246654629954,1
"chr9-122930763-122932044",-1.32652126645518,0.043,0.109,0.0190425476365073,1
"chr19-58386305-58387440",-1.09857847896748,0.076,0.163,0.0190493446930913,1
"chr7-76008836-76009463",1.07288035782392,0.057,0.029,0.0190502756341119,1
"chr11-129278608-129279861",0.827116040643718,0.052,0.035,0.0191313977254306,1
"chr2-181311866-181313022",0.5721427375951,0.085,0.062,0.0191442479167358,1
"chr7-135169975-135171043",0.307547860887472,0.156,0.136,0.0191569080271338,1
"chr22-42070039-42071259",0.406228805625514,0.166,0.141,0.0191807542371191,1
"chr2-74554051-74555481",0.291066760596163,0.156,0.137,0.0191876615818434,1
"chr6-31546605-31547767",0.317955341335167,0.118,0.101,0.0191975542623663,1
"chr12-120291061-120293496",-0.896976406296907,0.109,0.22,0.01921051914379,1
"chr2-85993802-85994352",0.888832566523798,0.052,0.031,0.0192291555956296,1
"chr16-57815982-57816665",0.736949458924008,0.076,0.048,0.0192446694867095,1
"chr11-47248249-47249237",-1.27761509794038,0.043,0.108,0.0192841823944176,1
"chr2-201182755-201183190",0.91935306439975,0.057,0.032,0.0193695994590014,1
"chr8-23068448-23069388",-1.34618014564087,0.033,0.095,0.0194005128011759,1
"chr12-52006493-52007193",0.834462265487333,0.071,0.044,0.0194328268428817,1
"chr17-17839827-17840609",0.370205498068191,0.156,0.131,0.0194635049259502,1
"chr20-33685733-33686782",0.376958226672714,0.18,0.146,0.0194860466189078,1
"chr9-121698791-121700357",0.970915411525235,0.052,0.029,0.0195035983586239,1
"chr3-187828740-187829461",0.797077324769556,0.081,0.051,0.0195103913685315,1
"chr19-5977421-5978522",-1.02660533414936,0.085,0.188,0.0195373974373405,1
"chr20-53839347-53839914",0.620809404374343,0.066,0.044,0.0195975499946944,1
"chr2-437876-438339",0.907733631955363,0.057,0.031,0.0196129776937054,1
"chr17-15563268-15563840",-1.90602263168944,0.014,0.054,0.0196571017006681,1
"chr14-102088251-102088792",-1.91169918242195,0.014,0.06,0.0197323284831932,1
"chr4-4247707-4249052",-1.20909898441683,0.052,0.133,0.0197662348470692,1
"chr9-133459497-133460837",0.322421478508395,0.161,0.145,0.0197820485426372,1
"chr12-8953836-8954430",0.900811619486694,0.052,0.029,0.019848512545418,1
"chr1-17437559-17439092",0.254134981623877,0.118,0.107,0.0199014165770215,1
"chr3-93979714-93980593",0.341832390178985,0.161,0.142,0.019920521283895,1
"chr8-100415616-100416380",0.5784924118615,0.076,0.056,0.0199764813212555,1
"chr1-32980643-32981565",0.796852317671717,0.057,0.035,0.0200288765730459,1
"chr21-42449802-42450371",0.635303945375044,0.066,0.045,0.0200624617034018,1
"chr8-100430401-100431201",0.648423173437842,0.1,0.069,0.0200858849011792,1
"chr19-43764955-43765755",0.602956784873156,0.057,0.04,0.0200871733058457,1
"chr7-70679586-70679991",0.918852374827662,0.052,0.03,0.0200928858145473,1
"chr18-76821499-76823207",0.161644081254038,0.194,0.186,0.0201283808751095,1
"chr14-50002346-50003721",0.307227132086519,0.19,0.161,0.0201435400509262,1
"chr3-46368560-46368891",0.812738271153332,0.062,0.038,0.0201447608057857,1
"chr15-22220856-22222128",0.525573909856291,0.09,0.068,0.0201482423062175,1
"chr17-14205852-14206407",0.687282755903972,0.081,0.054,0.0201750525217359,1
"chr7-158595108-158595328",-2.00052062459795,0.014,0.058,0.0201886430893605,1
"chr10-30432935-30434786",0.314109566021643,0.227,0.197,0.0202377878986195,1
"chr1-3746864-3747555",0.845003713422646,0.052,0.031,0.0202503657273382,1
"chr10-132331374-132332439",-0.960462838099573,0.095,0.185,0.020272617522229,1
"chr7-140252625-140253600",0.798853114421281,0.062,0.038,0.0203021688805213,1
"chr14-104800205-104801169",0.286648203839116,0.156,0.142,0.020337231947021,1
"chr18-59358422-59359659",0.31616891705251,0.18,0.156,0.0203495813705137,1
"chr6-36678380-36679177",0.44608756943833,0.118,0.093,0.0203599575825492,1
"chrX-40174982-40177015",0.338919696036095,0.147,0.128,0.0203817065645759,1
"chr15-56243018-56244138",0.436873207546674,0.104,0.083,0.0204775102604174,1
"chr9-135499579-135501305",-1.09380299376969,0.066,0.154,0.0205248764294329,1
"chr2-28621183-28622100",0.591728583072814,0.109,0.077,0.0205326204094059,1
"chr2-73232731-73234999",0.195274154597924,0.256,0.242,0.0205452960165126,1
"chr5-74684823-74686415",0.340510580721452,0.128,0.106,0.020560464668503,1
"chr16-30747802-30749262",-0.930844009765007,0.095,0.181,0.0205665843528758,1
"chr20-3203507-3204766",0.305587554581686,0.123,0.109,0.0205720949769703,1
"chr16-67992955-67993971",0.399590770973016,0.104,0.083,0.020669551276588,1
"chr2-102240574-102241102",0.764178213851209,0.062,0.039,0.0206708916788774,1
"chr10-58266964-58268361",0.255017123878156,0.19,0.177,0.0207375724268262,1
"chr1-111603926-111604363",0.9049310716518,0.076,0.04,0.0208149064471373,1
"chr20-32583114-32583540",0.913692102510922,0.062,0.034,0.0208838271212353,1
"chr11-65711291-65712779",-0.925638338977084,0.104,0.208,0.0208863074737257,1
"chrX-153723286-153725031",0.352135968694216,0.171,0.142,0.0209344833165776,1
"chr7-143361947-143362911",0.73281184432859,0.071,0.044,0.0209513006745785,1
"chr1-145918023-145919813",0.255571146096829,0.166,0.153,0.0210008654184227,1
"chr5-132103155-132104365",0.461766674226011,0.118,0.089,0.0210154198673286,1
"chr14-64708248-64708944",0.730875769262761,0.071,0.048,0.0210819614081325,1
"chr9-126914298-126915589",0.228825944273583,0.18,0.159,0.0210876325075129,1
"chr1-160855037-160856071",0.748361247992271,0.052,0.034,0.021096723078623,1
"chr12-109899840-109901189",-1.57553041800712,0.024,0.07,0.021101360534554,1
"chr7-105521393-105522521",0.359531904969175,0.142,0.12,0.0211191796422724,1
"chr19-38930064-38931126",-1.01773114765789,0.104,0.208,0.0211442692196552,1
"chr12-95858513-95859770",-1.19201854972996,0.052,0.119,0.0211550503769435,1
"chr1-10398312-10399579",0.239139238703824,0.209,0.193,0.0211940515664806,1
"chr15-60397049-60399059",0.330161056665691,0.185,0.157,0.0211942608250606,1
"chr4-3954653-3956451",0.279538213995364,0.237,0.214,0.0212718734741027,1
"chr1-53944937-53946706",0.201175157207212,0.336,0.309,0.0213051648486973,1
"chr18-54223002-54224950",0.173171094557381,0.194,0.18,0.0213238626742289,1
"chr14-50363562-50364182",0.715498138965261,0.057,0.039,0.0213334601633358,1
"chr10-68331021-68333008",0.257416065363282,0.227,0.21,0.0213589449255687,1
"chr20-34362905-34364000",0.320600708885391,0.128,0.112,0.0213933720131224,1
"chr11-118145281-118146063",0.64925063858898,0.085,0.058,0.0214589811849178,1
"chr2-216114382-216115461",-1.76718895519027,0.028,0.099,0.0214974613093736,1
"chr8-100809404-100810220",0.785377707750976,0.081,0.049,0.0216084191063277,1
"chr7-17233743-17235059",0.709114621482865,0.076,0.048,0.0216176579301523,1
"chr13-42039767-42041644",0.312736576397938,0.19,0.163,0.0216219600259249,1
"chr17-47659833-47660451",0.785567036888624,0.052,0.032,0.021630634322798,1
"chr9-6412496-6414193",0.257456107292152,0.209,0.187,0.0216765317072857,1
"chr3-142148838-142149788",0.390233470859594,0.118,0.096,0.0217649711839619,1
"chr1-25562302-25562907",0.700019651522614,0.066,0.044,0.0218305778896379,1
"chr9-120925955-120926226",0.85553748583471,0.052,0.03,0.0218845294168009,1
"chr12-94282575-94283100",0.815226245359861,0.052,0.03,0.0219423085334106,1
"chr10-73252170-73253422",-1.17653380021755,0.062,0.134,0.0219752769913359,1
"chr2-58023664-58024211",0.736813665897471,0.052,0.032,0.0220536186510824,1
"chr7-116953127-116954534",0.326935831527891,0.123,0.107,0.0220537626192566,1
"chr9-34048311-34049627",0.246662497817722,0.232,0.213,0.0220565476088065,1
