,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMElightgrey
CCSER2,223,darkgrey,darkgrey,1,-0.5529616208709823,0.7536676852631865,0.48783621210920347,0.3044845841704019,-0.22317794170366875
CD164,205,gainsboro,gainsboro,3,-0.44536700951864067,0.02331200634004132,-0.3163710975623401,0.47796356372841065,0.2008142787286937
CD46,216,gainsboro,gainsboro,3,-0.4482317585089858,0.06755747438115563,-0.280671911181913,0.48687370988645656,0.22865578472440853
CD63,198,darkgrey,darkgrey,1,0.061223800765753136,-0.6356938586870794,-0.6958542594333336,0.19774875658232147,0.1952600728763983
CD74,215,darkgrey,darkgrey,1,0.11484427563286886,-0.6471149257995006,-0.6391980145003936,0.10069782416154882,0.18205339909583826
CD99,223,darkgrey,darkgrey,1,0.05867209779213616,-0.32207761741938157,-0.3334659156048547,-0.04896527640781669,0.30646349395278516
CDC42BPA,123,gainsboro,gainsboro,3,-0.47225943909366486,0.02713789981873854,-0.37928138493588737,0.55266632128115,0.5956769430613977
CDC42SE2,223,dimgrey,dimgrey,2,0.4660630353608412,0.307437748241118,0.7919853690950602,-0.7279449575492907,-0.4841009662456518
CDC73,215,gainsboro,gainsboro,3,-0.5095281858837536,0.4557939770796747,0.11123917534440049,0.4335951991855277,-0.037070537629939344
CDK13,223,darkgrey,darkgrey,1,-0.4823500780894662,0.6804624529558048,0.4590773325741782,0.18993173204518268,-0.025549217714564032
CDK14,199,gainsboro,gainsboro,3,-0.23975251805102107,0.0995075891855594,-0.10758629643139933,0.3560730147675091,0.0882556590081588
CDK5RAP2,217,gainsboro,gainsboro,3,-0.4436612699616013,0.38582179986390647,0.1032234230177549,0.354209894793775,0.03480450453940681
CDK6,222,gainsboro,gainsboro,3,-0.5258951112950764,0.389873842310027,0.04323037155100959,0.4409649261035139,0.0973031355610504
CDKAL1,223,darkgrey,darkgrey,1,-0.45619107281985327,0.7254942997535737,0.5153797821203331,0.22574520564375217,-0.15226655097933842
CDO1,115,gainsboro,gainsboro,3,-0.6755837698100873,0.14541618100415374,-0.37002162115864934,0.7650821489160702,0.12020830095693803
CEBPD,194,darkgrey,darkgrey,1,-0.22495056649193004,-0.4516305740501567,-0.70191531276466,0.41600806641839955,0.3141302062304172
CELF1,223,dimgrey,dimgrey,2,0.17497919145700747,0.4247360626141501,0.6639055595308662,-0.35928389712397873,-0.3165320080715084
CELF2,223,gainsboro,gainsboro,3,0.247820432408969,0.4397777697970634,0.8080767178317521,-0.6017377897457736,-0.30578438206464315
CEMIP2,223,black,black,0,0.583180835922269,-0.14871815755989604,0.35535360590448484,-0.6631857163934912,-0.4054844397775987
CEP350,221,darkgrey,darkgrey,1,-0.380731952442121,0.4353176433240663,0.18313163833042925,0.2770873486219277,-0.03914954726044454
CERS2,163,gainsboro,gainsboro,3,-0.5071077658190742,-0.0691764012467416,-0.5154232302223931,0.6787283219387095,0.24335437643474553
CES1,168,gainsboro,gainsboro,3,-0.5563587187421208,0.004240660537384604,-0.4580931381499345,0.762387222979837,0.09358221533076638
CFB,137,gainsboro,gainsboro,3,-0.8431978306845341,0.27709130707275026,-0.3629718019494416,0.9343300566175524,0.1508003421384239
CFH,167,gainsboro,gainsboro,3,-0.7440420605089787,0.2965394280222511,-0.26976664796507865,0.7982866613487504,0.2809844831034664
CFHR1,132,gainsboro,gainsboro,3,-0.644025024408099,0.13100514562633295,-0.41099502399928173,0.8532342936923965,0.03718594421516147
CFHR2,134,gainsboro,gainsboro,3,-0.6033832984051519,0.08057080896528916,-0.42173951949735095,0.8144156476459675,0.0384789402575546
CFL1,212,darkgrey,darkgrey,1,0.30656690775252754,-0.7422366616875212,-0.6374142945022817,-0.04041712233999202,0.2470778616117248
CFLAR,223,dimgrey,dimgrey,2,-0.19166714935679408,0.4473302657191372,0.45968899090449106,-0.10824833248358053,-0.14324394281924382
CHCHD2,194,darkgrey,darkgrey,1,-0.19633669954730068,-0.42352715708045624,-0.6647092776883881,0.44203466530508023,0.20254487300123403
CHCHD3,220,darkgrey,darkgrey,1,-0.5107099736227393,0.504372792627569,0.18739647582956834,0.3830722618817214,-0.05575355236454513
CHD1,223,dimgrey,dimgrey,2,0.12833425286317643,0.4104740912549764,0.6202876772074803,-0.29674671520329693,-0.3619467133439744
CHD2,223,darkgrey,darkgrey,1,-0.2712617948643887,0.6929153931874046,0.6499141715763341,0.0073589581014241075,-0.3338409348520425
CHD6,221,darkgrey,darkgrey,1,-0.4718795095821296,0.41314312424807176,0.14193395383625795,0.32019103592018255,0.03699581394683531
CHD9,221,black,black,0,-0.326339702451629,0.19450545520011658,-0.003042084910943959,0.21827582221777772,0.1745651264446866
CHPT1,191,gainsboro,gainsboro,3,-0.4036997573424673,0.022842037453969174,-0.28617048083372054,0.4698716635757796,0.10847931987933977
CHST11,223,gainsboro,gainsboro,3,-0.054108685624336454,0.706772223217494,0.8579079435199208,-0.24010499424496987,-0.45188403300180713
CLASP1,223,darkgrey,darkgrey,1,-0.3760897349153867,0.6995038913087178,0.5391225054841035,0.16048845751454527,-0.21416946271851953
CLASP2,223,darkgrey,darkgrey,1,-0.2580006226938805,0.44331295456208536,0.36892779049489605,0.024875103717062527,-0.11000195333280359
CLDN1,124,gainsboro,gainsboro,3,-0.8342843846729052,0.27403496576993,-0.36785293096771965,0.8984934564277083,0.2823565637319937
CLINT1,219,darkgrey,darkgrey,1,-0.33879237754314867,0.324628266681422,0.10045757059879597,0.27372384807899336,0.008258526576959795
CLMN,115,gainsboro,gainsboro,3,-0.4406987252289227,0.06303415264152466,-0.3086698913906426,0.5265105828654821,0.2984972872366754
CLTC,217,gainsboro,gainsboro,3,-0.4521763276509175,0.27072244956305175,-0.08074221678131462,0.48804085157795135,0.0979025619440585
CLU,163,gainsboro,gainsboro,3,-0.6899441337502763,0.18154718938370515,-0.35782562915579114,0.8261302145135584,0.03851569856154131
CMIP,223,dimgrey,dimgrey,2,0.14539111103774888,0.506255386061592,0.7621784685297683,-0.4425774167839294,-0.2975647328247415
CNN3,106,gainsboro,gainsboro,3,-0.5364452404479323,-0.008034733901288858,-0.48835180735105777,0.7071376578888939,0.33253845513845603
CNOT1,223,darkgrey,darkgrey,1,-0.43924864606373726,0.6209558787091919,0.38601394006558454,0.2726748159327613,-0.12556568071687102
CNOT2,222,gainsboro,gainsboro,3,-0.5336547380330775,0.42983803395166453,0.12251209100926468,0.4460157996678536,-0.10582381358052768
CNOT4,216,darkgrey,darkgrey,1,-0.4214966357947164,0.49313072818482784,0.23739203201519285,0.34675970997933997,-0.08912840434046851
CNOT6L,223,gainsboro,gainsboro,3,0.13136450787643775,0.4812435305773657,0.7646725788397778,-0.44817848689458734,-0.45423239384331904
CNST,215,gainsboro,gainsboro,3,-0.3882858445032149,0.34195847709049365,0.0901398418782948,0.3458371335563513,-0.1294626119746827
COBLL1,140,gainsboro,gainsboro,3,-0.5275986638120732,0.12406673851228919,-0.30380696300284415,0.6067440667395038,0.19441805769323692
COG5,223,dimgrey,dimgrey,2,-0.18238509912610143,0.5151976996684848,0.5388049957265418,-0.04013540501178783,-0.3879344680835959
COL18A1,142,gainsboro,gainsboro,3,-0.7197433716169368,0.279525951169974,-0.26664741283098503,0.7316201991877653,0.3391958180236377
COMMD10,219,darkgrey,darkgrey,1,-0.5836761296399334,0.5354001490069389,0.18305948427299032,0.4340826448763063,0.01518994597583284
COP1,223,darkgrey,darkgrey,1,-0.6297039898116688,0.6589013765794357,0.30397218709488194,0.43641064466524343,-0.10110606537305743
COPA,220,gainsboro,gainsboro,3,-0.344854341602188,0.2798725599384998,0.03081939933247209,0.37296194776164776,-0.03321273040769108
COX4I1,202,darkgrey,darkgrey,1,0.06461076939417583,-0.6738881765010424,-0.7430172672961884,0.20366303866513477,0.14330600293671603
COX5B,186,darkgrey,darkgrey,1,-0.05275563285092198,-0.4563763194286142,-0.5846407568510538,0.29929906514265947,0.06766419264242843
COX6A1,187,darkgrey,darkgrey,1,-0.056733754997093364,-0.5524355147222769,-0.7005346864026414,0.3440788674940835,0.12367646724240462
COX6C,205,darkgrey,darkgrey,1,-0.0615601266228225,-0.47458788820887415,-0.5881697377450361,0.2771234049695291,0.04067417174717677
COX7C,199,darkgrey,darkgrey,1,0.037663015744010146,-0.6966282132647998,-0.7725867752519648,0.22728393816422235,0.18655513200439863
COX8A,187,darkgrey,darkgrey,1,-0.11782449207607147,-0.5696367539011162,-0.7654140786006596,0.3813186207357123,0.17223626550453455
CP,149,gainsboro,gainsboro,3,-0.8031994677940621,0.2773748783575107,-0.32526862673167917,0.8522868547305499,0.17384892999405868
CPB2,133,gainsboro,gainsboro,3,-0.754871853830176,0.15731021538645468,-0.42831272621188277,0.8757951960579423,0.18387821831927134
CPD,221,gainsboro,gainsboro,3,-0.25917566603996245,0.0878444409578436,-0.11799599878879352,0.27761992815110315,0.13201576539163506
CPEB4,217,darkgrey,darkgrey,1,-0.07059250420405352,0.118182601858468,0.03210358536375382,0.11865719875220598,-0.09321087654608022
CPQ,207,gainsboro,gainsboro,3,-0.44860580783222037,0.22644721505858723,-0.07295038531451743,0.38586793707467704,0.19472272320770348
CPS1,167,gainsboro,gainsboro,3,-0.6890666138332208,0.14290879757720476,-0.41723741875500975,0.8118101484644049,0.15360158160788523
CPT1A,217,gainsboro,gainsboro,3,-0.28820743505323093,0.01784417521869514,-0.20866224844021744,0.2763242876767064,0.213884157533937
CRADD,220,darkgrey,darkgrey,1,-0.2771786646550492,0.3097113633500336,0.15877970820944975,0.1748317408483969,0.04218790410409936
CREBBP,223,dimgrey,dimgrey,2,-0.04826644232777172,0.4758403115315056,0.5486028036268896,-0.16630430005461397,-0.15224809211669815
CSDE1,219,gainsboro,gainsboro,3,-0.4103194416285516,0.13543914977229865,-0.17255365858879182,0.4343678137356667,0.01936782226550863
CSNK1A1,221,darkgrey,darkgrey,1,-0.3629881470251857,0.40691382574425383,0.1968188306532245,0.28492557890677594,-0.06767703431849863
CST3,194,darkgrey,darkgrey,1,-0.04556566875917756,-0.6220721669646816,-0.7460118450704079,0.2939852360778019,0.30935051005178676
CTH,124,gainsboro,gainsboro,3,-0.16968358410469314,-0.25659134884051493,-0.498949486820844,0.36407709635403146,0.2937117157385539
CTNNA1,210,black,black,0,-0.3905306516404716,0.2457131971217438,-0.02814785702633718,0.37958696426189686,0.04708068496702314
CTNNB1,211,gainsboro,gainsboro,3,-0.4371999652162438,0.2964824418211674,-0.016127082052916897,0.44888021296373126,-0.015859739496479605
CTNND1,201,gainsboro,gainsboro,3,-0.2938104105598034,0.07225431929201367,-0.16360982143781083,0.297611204985731,0.26101496207255076
CTSB,217,gainsboro,gainsboro,3,-0.2673621251537188,0.005749042463249006,-0.21278975356179866,0.3690046538231644,0.18020413209156436
CTSD,207,darkgrey,darkgrey,1,-0.11635606749997549,-0.49751326979598215,-0.6587136518738784,0.311860691270904,0.29460062731526554
CUL1,216,black,black,0,-0.44949517194557,0.4315714948108223,0.16359952018158458,0.348781639222018,-0.07103766558752482
CUL3,222,darkgrey,darkgrey,1,-0.3108353556040786,0.48320355764072365,0.337201370211013,0.21932693877820025,-0.34013529713344337
CUX1,223,dimgrey,dimgrey,2,0.13429645179207225,0.313745292237612,0.5138972668555435,-0.35294885767843714,-0.07139684026423265
CYB5A,169,gainsboro,gainsboro,3,-0.5490404685604051,-0.02316352882513803,-0.4837506061699357,0.7460632117945681,0.11887571668537199
CYP27A1,134,gainsboro,gainsboro,3,-0.60806649244301,0.06385502212357835,-0.44020994576119454,0.7905016381455836,0.007980223738359174
CYP2C9,134,black,black,0,-0.7433348316358748,0.25650675113972815,-0.2665571221902794,0.7841701743530016,-0.10291649489225785
CYP2E1,160,black,black,0,-0.38609793236646334,0.054114193853441926,-0.17874355404461623,0.3947011019808291,-0.22851024338817846
CYP3A4,123,black,black,0,-0.5850101447555388,0.24009489542930998,-0.1272939434338376,0.5653512303712531,-0.23980171959868973
CYP3A5,141,gainsboro,gainsboro,3,-0.8180581331721019,0.331489756197995,-0.2656668701049658,0.8455589588361143,0.14024696763243055
CYP4A11,116,black,black,0,-0.8768067138334289,0.31993806985762646,-0.34333661309665314,0.900602005123156,0.3061117992636454
CYP4F3,122,gainsboro,gainsboro,3,-0.5732624442058156,0.12441758336496518,-0.34100908108756345,0.7038084005600561,0.04671300033058843
CYP51A1,190,gainsboro,gainsboro,3,-0.12400483413329368,-0.2590027438107179,-0.43873768065889857,0.355158989349414,0.11685772050675695
CYP8B1,96,black,black,0,-0.6703403258080993,0.2590830160728249,-0.17871783728592797,0.6041751536783828,0.009024366491109955
CYTH1,223,dimgrey,dimgrey,2,0.2733430136479657,0.48351154519611306,0.8368132599041906,-0.5435200882086946,-0.48436417457346503
DAAM1,196,gainsboro,gainsboro,3,-0.3420074244894382,0.22224583578044915,-0.012874423507449217,0.34844221145876814,0.010944922442241442
DAP,176,gainsboro,gainsboro,3,-0.5886684993194238,0.2677113053608235,-0.16483771975883516,0.5802809997892445,0.23336499801344146
DAPK1,151,gainsboro,gainsboro,3,-0.24448361932173937,0.05763269282147394,-0.1505018859431524,0.30327376295415054,0.23861978530010594
DCAF6,218,black,black,0,-0.538977213020843,0.37797076407185787,0.005052067274849642,0.48207720227153705,0.12351085623904688
DCAF8,200,gainsboro,gainsboro,3,-0.5087276574371324,0.2519792240425336,-0.11460882183581066,0.4946733821483033,0.0317796550087839
DCXR,174,gainsboro,gainsboro,3,-0.2923862319918693,-0.243541092620944,-0.5441457714954768,0.5480285571463959,0.0583871158756188
DDX17,223,darkgrey,darkgrey,1,-0.533071482323422,0.7736788405942908,0.5228042585394739,0.24167365521114734,-0.16500747272922373
DDX39B,217,gainsboro,gainsboro,3,-0.37254855811885246,0.18327383114236873,-0.06133056506911856,0.32125081762583657,-0.09045041414182793
DDX3X,222,darkgrey,darkgrey,1,0.061386707438369575,-0.16194579441340315,-0.12222372395515513,0.01834897415799525,-0.15164893120484127
DDX5,223,black,black,0,0.5645756204537986,-0.1203098710020096,0.33313975948915736,-0.6093115132536647,-0.4447582132380585
DECR1,200,gainsboro,gainsboro,3,-0.5598187260097447,0.32158718232688566,-0.06092460956619084,0.5379246197551886,-0.027544732668604976
DENND1A,221,darkgrey,darkgrey,1,-0.33965441131139057,0.44172640175935257,0.2686428209905245,0.1880288455004504,-0.036735230175590654
DENND1B,223,darkgrey,darkgrey,1,-0.5522787119106632,0.6608000620415917,0.3664386710711685,0.33267915400592,-0.025726542008467072
DENND4A,223,dimgrey,dimgrey,2,0.21196558637377316,0.3512626946959031,0.6198835186136464,-0.36182386221525015,-0.5056160398124787
DENND4C,223,dimgrey,dimgrey,2,0.032073953644931985,0.3445503670348917,0.48732247793548866,-0.25447731295344234,-0.25031743708091664
DENND5B,139,gainsboro,gainsboro,3,-0.18011761492010403,-0.07202241855648339,-0.2596188055963403,0.25032612352917477,0.44109184336545365
DHCR24,143,gainsboro,gainsboro,3,-0.712690851950161,0.13740127806969477,-0.4267570818468596,0.8157763354237032,0.24531951899274015
DIAPH1,223,darkgrey,darkgrey,1,-0.3718100399998809,0.47348060944266723,0.24807576874184992,0.28693165500117557,-0.11590997940783154
DIAPH2,223,darkgrey,darkgrey,1,-0.21104782426205856,0.5138307818585327,0.4950176688702859,-0.04104183836462354,-0.20984997299042404
DICER1,212,gainsboro,gainsboro,3,-0.46451224337877983,0.3458575941503975,0.03030922122919514,0.4157684289920515,0.02692908415653923
DIP2B,223,dimgrey,dimgrey,2,-0.049263787968029375,0.44306354787153884,0.49813994250693616,-0.14158464469009344,-0.07535703521253365
DLC1,163,lightgrey,lightgrey,4,-0.21633404704861894,0.00019468024720992793,-0.21616005366280924,0.2356147342827383,0.5821291340199289
DLEU1,217,gainsboro,gainsboro,3,-0.26059696540091437,0.1932227272915441,0.012594204629079895,0.24430577006064752,0.0157271285099008
DLEU2,223,dimgrey,dimgrey,2,-0.07730354772037772,0.38579292969934026,0.4319281409598562,-0.04602978899981149,-0.39307789691070016
DLG1,222,darkgrey,darkgrey,1,-0.5162042451775094,0.5205128353691287,0.2244725587328358,0.387190117465503,-0.1254625862607663
DMXL1,211,gainsboro,gainsboro,3,-0.4444527808738947,0.37091192389783095,0.0659485013869552,0.3868539626050075,0.05566642074863236
DNAJA1,219,black,black,0,0.7929853361936102,-0.5279461988246447,-0.022792259579367757,-0.5734082467177806,-0.24140333033223396
DNAJB6,223,gainsboro,gainsboro,3,0.658778820177396,-0.019384707726689966,0.5287226799565082,-0.7069255157634262,-0.529396211178951
DNAJC1,223,dimgrey,dimgrey,2,-0.10214115971100844,0.3633147136325296,0.40146958425145524,-0.0865474221454527,-0.278785338482435
DNAJC3,213,gainsboro,gainsboro,3,-0.41864308851216603,0.2851894001417288,-0.012429663928723984,0.4053827195336143,0.04100242627751242
DOCK4,170,gainsboro,gainsboro,3,-0.2597744051647768,-0.0071713864149654145,-0.2435669977991439,0.3499583685953071,0.35735653170098647
DOCK5,199,lightgrey,lightgrey,4,-0.2172045819089359,0.3074854704789619,0.2010443040526269,0.09902302149531253,0.11437230848761148
DPYD,223,darkgrey,darkgrey,1,-0.5360691635312252,0.6483949580726032,0.38230371696822885,0.2660716726016055,0.07252474457916412
DSP,130,gainsboro,gainsboro,3,-0.7648065996490256,0.23840480363568298,-0.3578662901423273,0.8408786786411179,0.2833993602074697
DST,174,gainsboro,gainsboro,3,-0.5723144091553977,0.12480134762235534,-0.3021603426830411,0.5768022333334417,0.36554501976155723
DUSP1,222,black,black,0,0.7046325465206381,-0.7238234642405793,-0.28778424868580815,-0.46406147806898007,-0.07542006766896858
DUSP16,221,darkgrey,darkgrey,1,-0.33292599924868516,0.6243148959090238,0.4890196965152489,0.16664422627147266,-0.26021617547304515
DYM,220,darkgrey,darkgrey,1,-0.46897556798040685,0.5132122157858724,0.2423196744156707,0.34339748642808543,-0.06088333351181769
DYNC1H1,222,darkgrey,darkgrey,1,0.041400010002316544,0.2884033149356548,0.3649470107288795,-0.16422444302444947,-0.0676977836735878
DYRK1A,223,darkgrey,darkgrey,1,-0.4336081308835864,0.6821885999725313,0.501347732027323,0.18681910114915642,-0.21189093825610425
EBNA1BP2,143,gainsboro,gainsboro,3,-0.5067043965097846,0.0893284739140246,-0.3351173660066337,0.5944205334565535,0.26202900303470855
ECHDC2,198,gainsboro,gainsboro,3,-0.4007106051360524,0.12212754856807408,-0.17693923371775339,0.4291673798281251,0.08278625205575271
ECPAS,218,darkgrey,darkgrey,1,-0.39775285530263893,0.3666220846873813,0.0980941788072633,0.3490071980774603,-0.002013604907536317
EDEM3,207,gainsboro,gainsboro,3,-0.5042670557690421,0.1676246691594775,-0.18751463982525057,0.5267876055592722,0.09495802110131348
EEF1A1,223,dimgrey,dimgrey,2,0.29011848275273355,-0.8574699002486521,-0.7915003856150384,0.015199652528303737,0.28266144805801335
EEF1D,215,darkgrey,darkgrey,1,0.09702138161042786,-0.5858090166529627,-0.6075762295456174,0.0932087264304382,0.19407510720058183
EEF1G,213,darkgrey,darkgrey,1,0.08194015045098468,-0.6256455061910989,-0.6837363221636851,0.1713313887047535,0.2681538344622835
EEF2,215,darkgrey,darkgrey,1,-0.22671369643212583,-0.3940243405884113,-0.6605373014120807,0.40929025936599267,0.37575641756282224
EFR3A,217,gainsboro,gainsboro,3,-0.4736172724613512,0.30351035987547026,-0.018320137333227456,0.4402155512294507,0.03578538995371405
EGFR,118,gainsboro,gainsboro,3,-0.7682600327603258,0.24106926568400117,-0.35883294099909485,0.8022814679088865,0.42726978410798455
EGLN1,199,gainsboro,gainsboro,3,-0.45663318062345776,0.24771970897810772,-0.10179249050817998,0.48902218246645823,-0.045612860444145316
EHBP1,217,gainsboro,gainsboro,3,-0.5006035308876257,0.3460767151706135,0.0009184892457280108,0.44948374195179275,0.12364868529607219
EHMT1,223,darkgrey,darkgrey,1,-0.20335725632775217,0.5822934994485124,0.5380986227156948,-0.01844147343053854,-0.2860232484735567
EIF1,217,darkgrey,darkgrey,1,0.1527348160261581,-0.6390592363618214,-0.6275523588813566,0.09749955622529227,-0.030642612674905027
EIF3A,223,black,black,0,0.34200457425113606,-0.0011605419899913148,0.2129691625915477,-0.2773886843680639,-0.14276511393499147
EIF3E,218,gainsboro,gainsboro,3,-0.27314826881970694,0.08930575078026919,-0.10362638421769035,0.28665301894749307,-0.008542623507461421
EIF3H,211,gainsboro,gainsboro,3,-0.453479079403271,0.29318414387701797,-0.022671665873098972,0.45100959170053717,-0.07971822457454274
EIF4A2,222,darkgrey,darkgrey,1,-0.2329663443853407,0.2486777875033859,0.09874323072366378,0.25937429366857745,-0.17223523434213067
EIF4B,221,darkgrey,darkgrey,1,-0.13149987825329154,-0.16650240224893212,-0.2909412856211014,0.16636343722609828,0.34990268577559236
EIF4EBP2,194,gainsboro,gainsboro,3,-0.3819631372627897,-0.05759386737597054,-0.4017876341497202,0.4923781653919276,0.2687117404914179
EIF4G1,204,gainsboro,gainsboro,3,-0.4580264797577993,0.23292273846964617,-0.13013088410063908,0.4894541953419814,0.18122719742322935
EIF4G2,220,gainsboro,gainsboro,3,-0.17018276649937564,-0.03844421610263469,-0.22911089892636002,0.302148073859865,0.13403588845504652
EIF4G3,223,dimgrey,dimgrey,2,0.2722907989816837,0.31287186190462984,0.621220319454324,-0.4568883430133935,-0.2835157854578012
EIF5,215,lightgrey,lightgrey,4,-0.1259771585273296,0.05632973346469067,-0.03314377114377588,0.19199946099783996,-0.16232447939471942
ELF1,223,dimgrey,dimgrey,2,0.4346021987015862,0.042112411559878576,0.4845999546213524,-0.6012485299300355,-0.4353732687962748
ELF2,219,darkgrey,darkgrey,1,-0.09754778542919963,0.13632064145403083,0.10085415944205832,0.03980035990120187,0.05735772197359579
ELL2,222,darkgrey,darkgrey,1,0.33896943140982005,-0.5431171216673772,-0.4073708012600826,-0.0734015775400904,0.08222239860836707
ELMO1,223,darkgrey,darkgrey,1,-0.6854625193120558,0.7573260919289903,0.3843540160663685,0.4466323347347173,-0.05927491518689625
ELOVL5,223,dimgrey,dimgrey,2,0.5290557113121571,-0.029484434847562448,0.42054680348041396,-0.6060907032345141,-0.45826825215120504
EML4,223,darkgrey,darkgrey,1,-0.2007430442925747,0.8079721834556093,0.8115961826832134,-0.09166184733606597,-0.39427846451337273
ENO1,221,darkgrey,darkgrey,1,0.28901050487055774,-0.5242508873002726,-0.42915589566303186,-0.02638025082121786,0.025850210940031076
EPAS1,188,gainsboro,gainsboro,3,-0.45855040359945587,0.41590995486765275,0.08349713206129793,0.45291941555363147,0.050425206710400176
EPB41,223,dimgrey,dimgrey,2,0.08094346757708008,0.48845111079378556,0.7107858773450704,-0.39053807917979555,-0.35758840351174936
EPB41L5,157,gainsboro,gainsboro,3,-0.3750764793905515,0.08686996058433892,-0.21593729588468372,0.3971516672329127,0.26616462020894843
EPC1,223,darkgrey,darkgrey,1,-0.3174039796647841,0.6654849638378266,0.5628365625078061,0.09745653367088324,-0.3322853200219249
EPHX1,155,gainsboro,gainsboro,3,-0.5921876867513737,0.0722812061525745,-0.43041441329747543,0.7968704268540149,0.14486029853988114
EPS15,223,darkgrey,darkgrey,1,-0.22674777608918342,0.6550863670412295,0.6593137582253579,-0.053366519893578754,-0.3294819998286035
EPS8,171,gainsboro,gainsboro,3,-0.3346176642086331,-0.04683944445701128,-0.3237535485632551,0.4296588842362274,0.22365575651973701
ERBIN,223,darkgrey,darkgrey,1,-0.6604945378654745,0.5566945330326215,0.15323537704023235,0.5124656160071961,0.003405113000389428
ERC1,222,darkgrey,darkgrey,1,-0.2541747038196609,0.5065348911276062,0.40606771880044723,0.0731962159068206,-0.01675809112503206
ERGIC1,213,gainsboro,gainsboro,3,-0.2558740241442986,-0.027766464487704215,-0.22293214332953576,0.28875085682302915,0.2135207600746228
ERN1,223,darkgrey,darkgrey,1,-0.21832178621676157,0.7409380670621107,0.7385219755825359,-0.15375192103898164,-0.17685100598894046
ERRFI1,172,gainsboro,gainsboro,3,-0.6289237047090805,0.13491290339522366,-0.36226766007284117,0.7495833543848024,0.17366312758622204
ESYT2,222,darkgrey,darkgrey,1,-0.3075268141230667,0.3873501687313092,0.21076744917883442,0.2602302778253302,-0.17912179989009894
ETFA,209,gainsboro,gainsboro,3,-0.4110978955272568,0.28276391753068714,-0.013054591533161485,0.42089426979752165,-0.013127236749329288
ETFB,194,darkgrey,darkgrey,1,-0.0791972242473399,-0.3544135969671767,-0.49429555794057994,0.3252267748910385,-0.028847157058057706
ETNK1,216,gainsboro,gainsboro,3,-0.4407403306927488,0.25394928706971726,-0.04859619456584595,0.4398748857598613,-0.0059402083643518375
ETV6,223,darkgrey,darkgrey,1,-0.5455343968022917,0.7199797539780678,0.4503695616858305,0.3072981471761532,-0.08020350691778015
EVI5,171,gainsboro,gainsboro,3,-0.2800837329335365,0.13530502258581417,-0.09185348164370145,0.3123051363134607,0.24383764960729332
EXOC4,223,darkgrey,darkgrey,1,-0.6379632360948383,0.7314943472366435,0.3652922793154474,0.4490173337247541,-0.08114840895359146
EXOC6B,220,darkgrey,darkgrey,1,-0.40360995238092323,0.45806160027224063,0.22560021049446993,0.24946035697149893,0.01002747486628753
EXT1,223,darkgrey,darkgrey,1,-0.34232680608816934,0.42653836042967586,0.22112732952906194,0.22421274579176134,0.17762398688091666
F12,117,gainsboro,gainsboro,3,-0.7703630095654206,0.18538413844812068,-0.41730547830909087,0.8491902546402738,0.32096658815899876
F2,136,gainsboro,gainsboro,3,-0.7764585002426025,0.2304435735633924,-0.38311874415624597,0.9243980832712771,0.17341424490170748
F5,162,gainsboro,gainsboro,3,-0.6921409970507749,0.32716835707829045,-0.207582441773347,0.7814180595556398,0.098019822031223
FAF1,223,darkgrey,darkgrey,1,-0.45816308158600444,0.6767986361140467,0.44082214589568464,0.27351303440550545,-0.04443269219212509
FAM107B,223,dimgrey,dimgrey,2,0.18507923992220263,0.05727798707578505,0.2515402979628427,-0.30024654186643,-0.2697589399142263
FAM120A,218,gainsboro,gainsboro,3,-0.3906902255281458,0.2254667573855075,-0.050187092728405866,0.37700723720652873,0.019958373828013024
FAM120B,215,darkgrey,darkgrey,1,-0.525782505676613,0.5034889903784818,0.1773764592086763,0.3923627416181821,-0.016354689616472923
FAM172A,223,darkgrey,darkgrey,1,-0.6505950715784025,0.7076888753358842,0.3661281424609033,0.385315526489936,-0.060576765622187195
FAM214A,223,darkgrey,darkgrey,1,-0.2806010739107841,0.6525235628525347,0.5884733063846427,0.031854274235754744,-0.352562981553658
FAM49B,223,dimgrey,dimgrey,2,-0.1439519576858377,0.6109864464271132,0.6373036116501245,-0.11666348352511209,-0.23809034861831105
FARS2,222,darkgrey,darkgrey,1,-0.5802587726762781,0.6186745524034954,0.29094248543503565,0.3584625437157885,0.029751755015201758
FAT1,106,black,black,0,-0.7613377305826957,0.17682268142648971,-0.4317937657364704,0.8222129908650323,0.44073005414405936
FAU,213,darkgrey,darkgrey,1,0.2873913693309078,-0.7520812933189266,-0.6517399434692259,-0.026378135502922104,0.14615221901828906
FBXL17,223,darkgrey,darkgrey,1,-0.5696111926518372,0.6463255599244936,0.35604994604248763,0.31178615480819905,-0.09639442361667773
FBXO11,221,darkgrey,darkgrey,1,-0.17336793060939237,0.44749149310337993,0.3966867093908554,0.048330941849810294,-0.27206531367623094
FBXW11,214,gainsboro,gainsboro,3,-0.4246396892760487,0.4777994727579481,0.20384189159686122,0.3556787334086026,-0.11681686355869687
FBXW7,223,darkgrey,darkgrey,1,-0.41223880860117496,0.6964973687775722,0.5316984719981744,0.1825010968229792,-0.22256785872874896
FCHSD2,222,darkgrey,darkgrey,1,-0.3466821014250255,0.5332997084662929,0.35855233732973163,0.1814031145913253,-0.019743268506300274
