"peak","motif_id","is_bound","tf_name","avg_log2FC","p_val_adj","pwm_score","pwm_threshold","pwm_max"
"chr3-13015323-13016593","MA0731.1",TRUE,"BCL6B",1.31119886294836,0.0395313025394003,-8.42599538168389,-10.9860398085617,31.8893993648006
"chr17-43360019-43362035","MA0731.1",TRUE,"BCL6B",1.18206008260152,0.045555993707756,-4.73804681131675,-10.9860398085617,31.8893993648006
"chr10-119650830-119652334","MA0472.2",TRUE,"EGR2",1.32448473945919,0.0005293570580216,15.9841649483669,15.9841649483669,19.4401981321489
"chr9-93095326-93096644","MA0472.2",TRUE,"EGR2",0.780048226393113,0.000790099301476,18.8604132081899,15.9841649483669,19.4401981321489
"chr17-39952363-39953572","MA0472.2",TRUE,"EGR2",1.10009499055779,0.0011859375338305,0,15.9841649483669,19.4401981321489
"chr21-36155705-36157501","MA0472.2",TRUE,"EGR2",0.789287510920829,0.0035777295065049,18.0372520421291,15.9841649483669,19.4401981321489
"chr21-45590280-45591255","MA0472.2",TRUE,"EGR2",2.07750391804202,0.0060221777925629,0,15.9841649483669,19.4401981321489
"chr14-102086363-102087832","MA0472.2",TRUE,"EGR2",0.899171072270451,0.0062836906725188,17.2248731323901,15.9841649483669,19.4401981321489
"chr1-6612693-6615292","MA0472.2",TRUE,"EGR2",0.917134442962186,0.0073258106810231,17.2248731323901,15.9841649483669,19.4401981321489
"chr12-2794233-2796102","MA0472.2",TRUE,"EGR2",1.07945167548422,0.0090020246213581,0,15.9841649483669,19.4401981321489
"chr19-29844290-29845765","MA0472.2",TRUE,"EGR2",0.979671482518558,0.0216326843767026,17.0434796993796,15.9841649483669,19.4401981321489
"chr1-65419675-65421078","MA0472.2",TRUE,"EGR2",0.849092248227475,0.0256447073618042,0,15.9841649483669,19.4401981321489
"chr7-75738378-75739892","MA0472.2",TRUE,"EGR2",0.893551202657939,0.0287895461451401,16.3806377835317,15.9841649483669,19.4401981321489
"chr16-81444270-81445316","MA0472.2",TRUE,"EGR2",1.09980600431213,0.0382575950879013,17.2248731323901,15.9841649483669,19.4401981321489
"chr10-132536762-132537986","MA0732.1",TRUE,"EGR3",0.992902718781956,3.29070390722933e-06,17.231457637597,17.231457637597,22.3664266398059
"chr9-38392330-38392977","MA0732.1",TRUE,"EGR3",2.26158182151799,5.23282009678201e-05,0,17.231457637597,22.3664266398059
"chr8-56211009-56212453","MA0732.1",TRUE,"EGR3",1.00821766252894,8.41303002926374e-05,19.3220336114702,17.231457637597,22.3664266398059
"chr10-119650830-119652334","MA0732.1",TRUE,"EGR3",1.32448473945919,0.0005293570580216,20.6917994023938,17.231457637597,22.3664266398059
"chr9-93095326-93096644","MA0732.1",TRUE,"EGR3",0.780048226393113,0.000790099301476,19.5418456217798,17.231457637597,22.3664266398059
"chr17-39952363-39953572","MA0732.1",TRUE,"EGR3",1.10009499055779,0.0011859375338305,19.2111438037944,17.231457637597,22.3664266398059
"chr11-71452169-71453549","MA0732.1",TRUE,"EGR3",1.35432869388239,0.0030792111415374,21.1210074340382,17.231457637597,22.3664266398059
"chr16-5097028-5098826","MA0732.1",TRUE,"EGR3",1.071731699587,0.0035765298793507,0,17.231457637597,22.3664266398059
"chr21-36155705-36157501","MA0732.1",TRUE,"EGR3",0.789287510920829,0.0035777295065049,23.8589695095016,17.231457637597,22.3664266398059
"chr18-63154958-63155806","MA0732.1",TRUE,"EGR3",1.47392783726164,0.0050544023479516,0,17.231457637597,22.3664266398059
"chr21-45590280-45591255","MA0732.1",TRUE,"EGR3",2.07750391804202,0.0060221777925629,21.1210074340382,17.231457637597,22.3664266398059
"chr14-102086363-102087832","MA0732.1",TRUE,"EGR3",0.899171072270451,0.0062836906725188,22.6671935618025,17.231457637597,22.3664266398059
"chr7-129952269-129953114","MA0732.1",TRUE,"EGR3",1.29417279155065,0.0067658463309397,0,17.231457637597,22.3664266398059
"chr1-6612693-6615292","MA0732.1",TRUE,"EGR3",0.917134442962186,0.0073258106810231,21.2162042455544,17.231457637597,22.3664266398059
"chr12-2794233-2796102","MA0732.1",TRUE,"EGR3",1.07945167548422,0.0090020246213581,0,17.231457637597,22.3664266398059
"chr10-95560507-95561695","MA0732.1",TRUE,"EGR3",1.29366245342624,0.0132148898575113,0,17.231457637597,22.3664266398059
"chr19-29844290-29845765","MA0732.1",TRUE,"EGR3",0.979671482518558,0.0216326843767026,19.2274037465483,17.231457637597,22.3664266398059
"chr1-65419675-65421078","MA0732.1",TRUE,"EGR3",0.849092248227475,0.0256447073618042,19.6076310573491,17.231457637597,22.3664266398059
"chr7-75738378-75739892","MA0732.1",TRUE,"EGR3",0.893551202657939,0.0287895461451401,20.4446627216668,17.231457637597,22.3664266398059
"chr17-75904385-75905339","MA0732.1",TRUE,"EGR3",1.10943522754408,0.0360068885826419,0,17.231457637597,22.3664266398059
"chr16-81444270-81445316","MA0732.1",TRUE,"EGR3",1.09980600431213,0.0382575950879013,22.6671935618025,17.231457637597,22.3664266398059
"chr3-125915168-125916936","MA0732.1",TRUE,"EGR3",0.808875794430405,0.0453004499992292,0,17.231457637597,22.3664266398059
"chr10-132536762-132537986","MA0733.1",TRUE,"EGR4",0.992902718781956,3.29070390722933e-06,16.5846211688903,16.5846211688903,21.9959261801368
"chr8-56211009-56212453","MA0733.1",TRUE,"EGR4",1.00821766252894,8.41303002926374e-05,18.308445832516,16.5846211688903,21.9959261801368
"chr10-119650830-119652334","MA0733.1",TRUE,"EGR4",1.32448473945919,0.0005293570580216,18.0422239472456,16.5846211688903,21.9959261801368
"chr9-93095326-93096644","MA0733.1",TRUE,"EGR4",0.780048226393113,0.000790099301476,19.8181976089945,16.5846211688903,21.9959261801368
"chr17-39952363-39953572","MA0733.1",TRUE,"EGR4",1.10009499055779,0.0011859375338305,0,16.5846211688903,21.9959261801368
"chr11-71452169-71453549","MA0733.1",TRUE,"EGR4",1.35432869388239,0.0030792111415374,19.3670550251818,16.5846211688903,21.9959261801368
"chr16-5097028-5098826","MA0733.1",TRUE,"EGR4",1.071731699587,0.0035765298793507,0,16.5846211688903,21.9959261801368
"chr21-36155705-36157501","MA0733.1",TRUE,"EGR4",0.789287510920829,0.0035777295065049,20.9953809700673,16.5846211688903,21.9959261801368
"chr18-63154958-63155806","MA0733.1",TRUE,"EGR4",1.47392783726164,0.0050544023479516,16.9537658510533,16.5846211688903,21.9959261801368
"chr5-180291503-180293784","MA0733.1",TRUE,"EGR4",0.939599483198747,0.0058203073463307,17.3740473323186,16.5846211688903,21.9959261801368
"chr21-45590280-45591255","MA0733.1",TRUE,"EGR4",2.07750391804202,0.0060221777925629,19.7125132614164,16.5846211688903,21.9959261801368
"chr14-102086363-102087832","MA0733.1",TRUE,"EGR4",0.899171072270451,0.0062836906725188,19.7282142046385,16.5846211688903,21.9959261801368
"chr1-6612693-6615292","MA0733.1",TRUE,"EGR4",0.917134442962186,0.0073258106810231,19.0337365105388,16.5846211688903,21.9959261801368
"chr12-2794233-2796102","MA0733.1",TRUE,"EGR4",1.07945167548422,0.0090020246213581,0,16.5846211688903,21.9959261801368
"chr10-95560507-95561695","MA0733.1",TRUE,"EGR4",1.29366245342624,0.0132148898575113,0,16.5846211688903,21.9959261801368
"chr2-237603489-237604157","MA0733.1",TRUE,"EGR4",1.95589750947609,0.0173530878123843,0,16.5846211688903,21.9959261801368
"chr19-29844290-29845765","MA0733.1",TRUE,"EGR4",0.979671482518558,0.0216326843767026,17.5194294552075,16.5846211688903,21.9959261801368
"chr1-65419675-65421078","MA0733.1",TRUE,"EGR4",0.849092248227475,0.0256447073618042,19.061202515056,16.5846211688903,21.9959261801368
"chr2-219387297-219388798","MA0733.1",TRUE,"EGR4",0.762671662547697,0.0277800239397824,0,16.5846211688903,21.9959261801368
"chr7-75738378-75739892","MA0733.1",TRUE,"EGR4",0.893551202657939,0.0287895461451401,19.3026060819204,16.5846211688903,21.9959261801368
"chr16-81444270-81445316","MA0733.1",TRUE,"EGR4",1.09980600431213,0.0382575950879013,19.6075918788115,16.5846211688903,21.9959261801368
"chr3-125915168-125916936","MA0733.1",TRUE,"EGR4",0.808875794430405,0.0453004499992292,0,16.5846211688903,21.9959261801368
"chr21-46423749-46425918","MA0735.1",TRUE,"GLIS1",1.70069650039417,0.0007463444240858,0,NA,28.0796639885321
"chr9-93095326-93096644","MA0735.1",TRUE,"GLIS1",0.780048226393113,0.000790099301476,0,NA,28.0796639885321
"chr18-63154958-63155806","MA0735.1",TRUE,"GLIS1",1.47392783726164,0.0050544023479516,0,NA,28.0796639885321
"chr12-2794233-2796102","MA0735.1",TRUE,"GLIS1",1.07945167548422,0.0090020246213581,0,NA,28.0796639885321
"chr7-921768-922751","MA0735.1",TRUE,"GLIS1",1.81778891674106,0.0100411886140125,0,NA,28.0796639885321
"chr17-64024807-64026048","MA0735.1",TRUE,"GLIS1",1.29056003176933,0.0338660456082851,0,NA,28.0796639885321
"chr16-81444270-81445316","MA0735.1",TRUE,"GLIS1",1.09980600431213,0.0382575950879013,0,NA,28.0796639885321
"chr10-132536762-132537986","MA0736.1",TRUE,"GLIS2",0.992902718781956,3.29070390722933e-06,17.6935554236935,17.6935554236935,22.5037473875624
"chr9-38392330-38392977","MA0736.1",TRUE,"GLIS2",2.26158182151799,5.23282009678201e-05,17.8465195445528,17.6935554236935,22.5037473875624
"chr16-5097028-5098826","MA0736.1",TRUE,"GLIS2",1.071731699587,0.0035765298793507,0,17.6935554236935,22.5037473875624
"chr18-63154958-63155806","MA0736.1",TRUE,"GLIS2",1.47392783726164,0.0050544023479516,0,17.6935554236935,22.5037473875624
"chr1-6612693-6615292","MA0736.1",TRUE,"GLIS2",0.917134442962186,0.0073258106810231,0,17.6935554236935,22.5037473875624
"chr7-921768-922751","MA0736.1",TRUE,"GLIS2",1.81778891674106,0.0100411886140125,0,17.6935554236935,22.5037473875624
"chr19-29844290-29845765","MA0736.1",TRUE,"GLIS2",0.979671482518558,0.0216326843767026,0,17.6935554236935,22.5037473875624
"chr17-75904385-75905339","MA0736.1",TRUE,"GLIS2",1.10943522754408,0.0360068885826419,18.9008622679411,17.6935554236935,22.5037473875624
"chr16-81444270-81445316","MA0736.1",TRUE,"GLIS2",1.09980600431213,0.0382575950879013,17.7468009647358,17.6935554236935,22.5037473875624
"chr3-13015323-13016593","MA0736.1",TRUE,"GLIS2",1.31119886294836,0.0395313025394003,0,17.6935554236935,22.5037473875624
"chr3-125915168-125916936","MA0736.1",TRUE,"GLIS2",0.808875794430405,0.0453004499992292,0,17.6935554236935,22.5037473875624
"chr21-46423749-46425918","MA0737.1",TRUE,"GLIS3",1.70069650039417,0.0007463444240858,13.1365100073068,12.7840853980617,25.4046300013041
"chr16-5097028-5098826","MA0737.1",TRUE,"GLIS3",1.071731699587,0.0035765298793507,0,12.7840853980617,25.4046300013041
"chr18-63154958-63155806","MA0737.1",TRUE,"GLIS3",1.47392783726164,0.0050544023479516,12.7840853980617,12.7840853980617,25.4046300013041
"chr7-129952269-129953114","MA0737.1",TRUE,"GLIS3",1.29417279155065,0.0067658463309397,0,12.7840853980617,25.4046300013041
"chr7-921768-922751","MA0737.1",TRUE,"GLIS3",1.81778891674106,0.0100411886140125,13.3217854352439,12.7840853980617,25.4046300013041
"chr16-81444270-81445316","MA0737.1",TRUE,"GLIS3",1.09980600431213,0.0382575950879013,15.889786856014,12.7840853980617,25.4046300013041
"chr3-13015323-13016593","MA0737.1",TRUE,"GLIS3",1.31119886294836,0.0395313025394003,0,12.7840853980617,25.4046300013041
"chr21-46423749-46425918","MA0738.1",TRUE,"HIC2",1.70069650039417,0.0007463444240858,0,13.8028143855353,12.2930807586266
"chr9-93095326-93096644","MA0738.1",TRUE,"HIC2",0.780048226393113,0.000790099301476,13.8907218051856,13.8028143855353,12.2930807586266
"chr16-5097028-5098826","MA0738.1",TRUE,"HIC2",1.071731699587,0.0035765298793507,0,13.8028143855353,12.2930807586266
"chr21-36155705-36157501","MA0738.1",TRUE,"HIC2",0.789287510920829,0.0035777295065049,13.8028143855353,13.8028143855353,12.2930807586266
"chr5-180291503-180293784","MA0738.1",TRUE,"HIC2",0.939599483198747,0.0058203073463307,0,13.8028143855353,12.2930807586266
"chr21-45590280-45591255","MA0738.1",TRUE,"HIC2",2.07750391804202,0.0060221777925629,13.8028143855353,13.8028143855353,12.2930807586266
"chr12-2794233-2796102","MA0738.1",TRUE,"HIC2",1.07945167548422,0.0090020246213581,13.8907218051856,13.8028143855353,12.2930807586266
"chr10-95560507-95561695","MA0738.1",TRUE,"HIC2",1.29366245342624,0.0132148898575113,13.8028143855353,13.8028143855353,12.2930807586266
"chr2-219387297-219388798","MA0738.1",TRUE,"HIC2",0.762671662547697,0.0277800239397824,0,13.8028143855353,12.2930807586266
"chr16-81444270-81445316","MA0738.1",TRUE,"HIC2",1.09980600431213,0.0382575950879013,13.8028143855353,13.8028143855353,12.2930807586266
"chr10-132536762-132537986","MA0741.1",TRUE,"KLF16",0.992902718781956,3.29070390722933e-06,21.5778486811677,18.8328873615458,17.927804459182
"chr8-56211009-56212453","MA0741.1",TRUE,"KLF16",1.00821766252894,8.41303002926374e-05,21.2095516538172,18.8328873615458,17.927804459182
"chr15-21260786-21262808","MA0741.1",TRUE,"KLF16",-1.43234150665373,0.000462558892893,0,18.8328873615458,17.927804459182
"chr10-119650830-119652334","MA0741.1",TRUE,"KLF16",1.32448473945919,0.0005293570580216,21.2095516538172,18.8328873615458,17.927804459182
"chr21-46423749-46425918","MA0741.1",TRUE,"KLF16",1.70069650039417,0.0007463444240858,0,18.8328873615458,17.927804459182
"chr9-93095326-93096644","MA0741.1",TRUE,"KLF16",0.780048226393113,0.000790099301476,21.2095516538172,18.8328873615458,17.927804459182
"chr17-39952363-39953572","MA0741.1",TRUE,"KLF16",1.10009499055779,0.0011859375338305,21.2095516538172,18.8328873615458,17.927804459182
"chr16-89699974-89700533","MA0741.1",TRUE,"KLF16",1.60723604976094,0.0016036024805947,21.2095516538172,18.8328873615458,17.927804459182
"chr11-71452169-71453549","MA0741.1",TRUE,"KLF16",1.35432869388239,0.0030792111415374,21.2095516538172,18.8328873615458,17.927804459182
"chr16-5097028-5098826","MA0741.1",TRUE,"KLF16",1.071731699587,0.0035765298793507,21.2095516538172,18.8328873615458,17.927804459182
"chr21-36155705-36157501","MA0741.1",TRUE,"KLF16",0.789287510920829,0.0035777295065049,21.2095516538172,18.8328873615458,17.927804459182
"chr18-63154958-63155806","MA0741.1",TRUE,"KLF16",1.47392783726164,0.0050544023479516,0,18.8328873615458,17.927804459182
"chr5-180291503-180293784","MA0741.1",TRUE,"KLF16",0.939599483198747,0.0058203073463307,21.2095516538172,18.8328873615458,17.927804459182
"chr21-45590280-45591255","MA0741.1",TRUE,"KLF16",2.07750391804202,0.0060221777925629,21.2095516538172,18.8328873615458,17.927804459182
"chr14-102086363-102087832","MA0741.1",TRUE,"KLF16",0.899171072270451,0.0062836906725188,19.0720517095072,18.8328873615458,17.927804459182
"chr7-129952269-129953114","MA0741.1",TRUE,"KLF16",1.29417279155065,0.0067658463309397,0,18.8328873615458,17.927804459182
"chr1-6612693-6615292","MA0741.1",TRUE,"KLF16",0.917134442962186,0.0073258106810231,21.5778486811677,18.8328873615458,17.927804459182
"chr12-2794233-2796102","MA0741.1",TRUE,"KLF16",1.07945167548422,0.0090020246213581,19.0720517095072,18.8328873615458,17.927804459182
"chr10-95560507-95561695","MA0741.1",TRUE,"KLF16",1.29366245342624,0.0132148898575113,21.2095516538172,18.8328873615458,17.927804459182
"chr14-96391070-96392427","MA0741.1",TRUE,"KLF16",1.01444434806299,0.0137467605215321,21.2095516538172,18.8328873615458,17.927804459182
"chr19-29844290-29845765","MA0741.1",TRUE,"KLF16",0.979671482518558,0.0216326843767026,21.2095516538172,18.8328873615458,17.927804459182
"chr1-65419675-65421078","MA0741.1",TRUE,"KLF16",0.849092248227475,0.0256447073618042,21.2095516538172,18.8328873615458,17.927804459182
"chr2-219387297-219388798","MA0741.1",TRUE,"KLF16",0.762671662547697,0.0277800239397824,18.8328873615458,18.8328873615458,17.927804459182
"chr7-75738378-75739892","MA0741.1",TRUE,"KLF16",0.893551202657939,0.0287895461451401,21.2095516538172,18.8328873615458,17.927804459182
"chr17-75904385-75905339","MA0741.1",TRUE,"KLF16",1.10943522754408,0.0360068885826419,0,18.8328873615458,17.927804459182
"chr1-207320763-207322390","MA0741.1",TRUE,"KLF16",0.98777497421603,0.0378056558838599,0,18.8328873615458,17.927804459182
"chr16-81444270-81445316","MA0741.1",TRUE,"KLF16",1.09980600431213,0.0382575950879013,21.2095516538172,18.8328873615458,17.927804459182
"chr3-13015323-13016593","MA0741.1",TRUE,"KLF16",1.31119886294836,0.0395313025394003,0,18.8328873615458,17.927804459182
"chr3-125915168-125916936","MA0741.1",TRUE,"KLF16",0.808875794430405,0.0453004499992292,21.2095516538172,18.8328873615458,17.927804459182
"chr17-43360019-43362035","MA0741.1",TRUE,"KLF16",1.18206008260152,0.045555993707756,0,18.8328873615458,17.927804459182
"chr10-132536762-132537986","MA0747.1",TRUE,"SP8",0.992902718781956,3.29070390722933e-06,21.2151550530104,17.9994075683533,18.0105968076104
"chr8-56211009-56212453","MA0747.1",TRUE,"SP8",1.00821766252894,8.41303002926374e-05,19.0959138736397,17.9994075683533,18.0105968076104
"chr15-21260786-21262808","MA0747.1",TRUE,"SP8",-1.43234150665373,0.000462558892893,0,17.9994075683533,18.0105968076104
"chr10-119650830-119652334","MA0747.1",TRUE,"SP8",1.32448473945919,0.0005293570580216,0,17.9994075683533,18.0105968076104
"chr21-46423749-46425918","MA0747.1",TRUE,"SP8",1.70069650039417,0.0007463444240858,0,17.9994075683533,18.0105968076104
"chr9-93095326-93096644","MA0747.1",TRUE,"SP8",0.780048226393113,0.000790099301476,20.1609394146731,17.9994075683533,18.0105968076104
"chr17-39952363-39953572","MA0747.1",TRUE,"SP8",1.10009499055779,0.0011859375338305,20.1609394146731,17.9994075683533,18.0105968076104
"chr16-89699974-89700533","MA0747.1",TRUE,"SP8",1.60723604976094,0.0016036024805947,19.8215105850394,17.9994075683533,18.0105968076104
"chr11-71452169-71453549","MA0747.1",TRUE,"SP8",1.35432869388239,0.0030792111415374,19.8215105850394,17.9994075683533,18.0105968076104
"chr16-5097028-5098826","MA0747.1",TRUE,"SP8",1.071731699587,0.0035765298793507,19.8215105850394,17.9994075683533,18.0105968076104
"chr18-63154958-63155806","MA0747.1",TRUE,"SP8",1.47392783726164,0.0050544023479516,0,17.9994075683533,18.0105968076104
"chr5-180291503-180293784","MA0747.1",TRUE,"SP8",0.939599483198747,0.0058203073463307,20.1609394146731,17.9994075683533,18.0105968076104
"chr21-45590280-45591255","MA0747.1",TRUE,"SP8",2.07750391804202,0.0060221777925629,20.1609394146731,17.9994075683533,18.0105968076104
"chr7-129952269-129953114","MA0747.1",TRUE,"SP8",1.29417279155065,0.0067658463309397,0,17.9994075683533,18.0105968076104
"chr1-6612693-6615292","MA0747.1",TRUE,"SP8",0.917134442962186,0.0073258106810231,20.8757262233767,17.9994075683533,18.0105968076104
"chr12-2794233-2796102","MA0747.1",TRUE,"SP8",1.07945167548422,0.0090020246213581,18.3758953080519,17.9994075683533,18.0105968076104
"chr10-95560507-95561695","MA0747.1",TRUE,"SP8",1.29366245342624,0.0132148898575113,0,17.9994075683533,18.0105968076104
"chr14-96391070-96392427","MA0747.1",TRUE,"SP8",1.01444434806299,0.0137467605215321,18.4683123395784,17.9994075683533,18.0105968076104
"chr19-29844290-29845765","MA0747.1",TRUE,"SP8",0.979671482518558,0.0216326843767026,18.4683123395784,17.9994075683533,18.0105968076104
"chr1-65419675-65421078","MA0747.1",TRUE,"SP8",0.849092248227475,0.0256447073618042,0,17.9994075683533,18.0105968076104
"chr2-219387297-219388798","MA0747.1",TRUE,"SP8",0.762671662547697,0.0277800239397824,19.4353427032733,17.9994075683533,18.0105968076104
"chr7-75738378-75739892","MA0747.1",TRUE,"SP8",0.893551202657939,0.0287895461451401,0,17.9994075683533,18.0105968076104
"chr17-75904385-75905339","MA0747.1",TRUE,"SP8",1.10943522754408,0.0360068885826419,18.0803659148372,17.9994075683533,18.0105968076104
"chr1-207320763-207322390","MA0747.1",TRUE,"SP8",0.98777497421603,0.0378056558838599,0,17.9994075683533,18.0105968076104
"chr16-81444270-81445316","MA0747.1",TRUE,"SP8",1.09980600431213,0.0382575950879013,19.8215105850394,17.9994075683533,18.0105968076104
"chr3-13015323-13016593","MA0747.1",TRUE,"SP8",1.31119886294836,0.0395313025394003,17.9994075683533,17.9994075683533,18.0105968076104
"chr3-125915168-125916936","MA0747.1",TRUE,"SP8",0.808875794430405,0.0453004499992292,19.8215105850394,17.9994075683533,18.0105968076104
"chr17-43360019-43362035","MA0747.1",TRUE,"SP8",1.18206008260152,0.045555993707756,0,17.9994075683533,18.0105968076104
"chr10-132536762-132537986","MA0751.1",TRUE,"ZIC4",0.992902718781956,3.29070390722933e-06,0,18.3727547361834,21.1823857676277
"chr9-38392330-38392977","MA0751.1",TRUE,"ZIC4",2.26158182151799,5.23282009678201e-05,0,18.3727547361834,21.1823857676277
"chr10-119650830-119652334","MA0751.1",TRUE,"ZIC4",1.32448473945919,0.0005293570580216,19.1847019509171,18.3727547361834,21.1823857676277
"chr9-93095326-93096644","MA0751.1",TRUE,"ZIC4",0.780048226393113,0.000790099301476,0,18.3727547361834,21.1823857676277
"chr5-180291503-180293784","MA0751.1",TRUE,"ZIC4",0.939599483198747,0.0058203073463307,18.3727547361834,18.3727547361834,21.1823857676277
"chr14-102086363-102087832","MA0751.1",TRUE,"ZIC4",0.899171072270451,0.0062836906725188,18.8830616316471,18.3727547361834,21.1823857676277
"chr1-6612693-6615292","MA0751.1",TRUE,"ZIC4",0.917134442962186,0.0073258106810231,18.4920342129198,18.3727547361834,21.1823857676277
"chr12-2794233-2796102","MA0751.1",TRUE,"ZIC4",1.07945167548422,0.0090020246213581,19.4068766038862,18.3727547361834,21.1823857676277
"chr19-29844290-29845765","MA0751.1",TRUE,"ZIC4",0.979671482518558,0.0216326843767026,0,18.3727547361834,21.1823857676277
"chr1-65419675-65421078","MA0751.1",TRUE,"ZIC4",0.849092248227475,0.0256447073618042,0,18.3727547361834,21.1823857676277
"chr7-75738378-75739892","MA0751.1",TRUE,"ZIC4",0.893551202657939,0.0287895461451401,0,18.3727547361834,21.1823857676277
"chr17-75904385-75905339","MA0751.1",TRUE,"ZIC4",1.10943522754408,0.0360068885826419,18.7215543797191,18.3727547361834,21.1823857676277
"chr16-81444270-81445316","MA0751.1",TRUE,"ZIC4",1.09980600431213,0.0382575950879013,0,18.3727547361834,21.1823857676277
"chr18-74994465-74995484","MA0088.2",TRUE,"ZNF143",1.9841983517204,2.38651521825191e-06,5.196050752309,4.59109099511088,26.2421960981468
"chr15-21260786-21262808","MA0088.2",TRUE,"ZNF143",-1.43234150665373,0.000462558892893,18.8900931287853,4.59109099511088,26.2421960981468
"chr9-93095326-93096644","MA0088.2",TRUE,"ZNF143",0.780048226393113,0.000790099301476,13.3372035698139,4.59109099511088,26.2421960981468
"chr6-41199577-41201293","MA0088.2",TRUE,"ZNF143",1.74963594520643,0.0024629556787104,9.26447216676972,4.59109099511088,26.2421960981468
"chr1-6612693-6615292","MA0088.2",TRUE,"ZNF143",0.917134442962186,0.0073258106810231,15.7714063441531,4.59109099511088,26.2421960981468
"chr12-2794233-2796102","MA0088.2",TRUE,"ZNF143",1.07945167548422,0.0090020246213581,8.96973386106779,4.59109099511088,26.2421960981468
"chr17-43360019-43362035","MA0088.2",TRUE,"ZNF143",1.18206008260152,0.045555993707756,8.85931302955657,4.59109099511088,26.2421960981468
"chr6-41199577-41201293","MA0752.1",TRUE,"ZNF410",1.74963594520643,0.0024629556787104,-1.83264511802499,-5.59348836029259,28.273232319696
"chr17-64024807-64026048","MA0752.1",TRUE,"ZNF410",1.29056003176933,0.0338660456082851,-2.44734888541664,-5.59348836029259,28.273232319696
"chr17-43360019-43362035","MA0752.1",TRUE,"ZNF410",1.18206008260152,0.045555993707756,-3.05757449177841,-5.59348836029259,28.273232319696
"chr18-74994465-74995484","MA0755.1",TRUE,"CUX2",1.9841983517204,2.38651521825191e-06,7.9422236988995,7.9422236988995,15.9388381832737
"chr18-74994465-74995484","MA0757.1",TRUE,"ONECUT3",1.9841983517204,2.38651521825191e-06,13.1271029977937,3.07941565502598,22.5397434996481
"chr2-219387297-219388798","MA0757.1",TRUE,"ONECUT3",0.762671662547697,0.0277800239397824,4.84862278660956,3.07941565502598,22.5397434996481
"chr8-56211009-56212453","MA0758.1",TRUE,"E2F7",1.00821766252894,8.41303002926374e-05,-0.554694536518391,-0.554694536518391,26.2975568992741
"chr21-46423749-46425918","MA0758.1",TRUE,"E2F7",1.70069650039417,0.0007463444240858,6.60805139937547,-0.554694536518391,26.2975568992741
"chr1-6612693-6615292","MA0758.1",TRUE,"E2F7",0.917134442962186,0.0073258106810231,3.81475548503371,-0.554694536518391,26.2975568992741
"chr18-74994465-74995484","MA0760.1",TRUE,"ERF",1.9841983517204,2.38651521825191e-06,0,12.3070540398051,16.8800748126158
"chr10-119650830-119652334","MA0760.1",TRUE,"ERF",1.32448473945919,0.0005293570580216,12.3070540398051,12.3070540398051,16.8800748126158
"chr6-41199577-41201293","MA0760.1",TRUE,"ERF",1.74963594520643,0.0024629556787104,13.0503137948007,12.3070540398051,16.8800748126158
"chr5-180291503-180293784","MA0760.1",TRUE,"ERF",0.939599483198747,0.0058203073463307,13.7374026863539,12.3070540398051,16.8800748126158
"chr1-65419675-65421078","MA0760.1",TRUE,"ERF",0.849092248227475,0.0256447073618042,12.5085473580576,12.3070540398051,16.8800748126158
"chr6-41199577-41201293","MA0098.3",TRUE,"ETS1",1.74963594520643,0.0024629556787104,0,12.8923511684834,15.9439208502093
"chr5-180291503-180293784","MA0098.3",TRUE,"ETS1",0.939599483198747,0.0058203073463307,13.009103807419,12.8923511684834,15.9439208502093
"chr19-29844290-29845765","MA0098.3",TRUE,"ETS1",0.979671482518558,0.0216326843767026,13.3658214996732,12.8923511684834,15.9439208502093
"chr1-65419675-65421078","MA0098.3",TRUE,"ETS1",0.849092248227475,0.0256447073618042,13.1175194090555,12.8923511684834,15.9439208502093
"chr17-75904385-75905339","MA0098.3",TRUE,"ETS1",1.10943522754408,0.0360068885826419,0,12.8923511684834,15.9439208502093
"chr9-38392330-38392977","MA0762.1",TRUE,"ETV2",2.26158182151799,5.23282009678201e-05,11.6945184328325,10.6548190677151,18.4591183814047
"chr10-119650830-119652334","MA0762.1",TRUE,"ETV2",1.32448473945919,0.0005293570580216,11.3582027983948,10.6548190677151,18.4591183814047
"chr6-41199577-41201293","MA0762.1",TRUE,"ETV2",1.74963594520643,0.0024629556787104,11.7118982102844,10.6548190677151,18.4591183814047
"chr5-180291503-180293784","MA0762.1",TRUE,"ETV2",0.939599483198747,0.0058203073463307,12.0473540002306,10.6548190677151,18.4591183814047
"chr14-96391070-96392427","MA0762.1",TRUE,"ETV2",1.01444434806299,0.0137467605215321,11.1174884971405,10.6548190677151,18.4591183814047
"chr5-180291503-180293784","MA0763.1",TRUE,"ETV3",0.939599483198747,0.0058203073463307,12.627437295977,12.627437295977,16.4761866898038
"chr14-102086363-102087832","MA0763.1",TRUE,"ETV3",0.899171072270451,0.0062836906725188,12.842179769867,12.627437295977,16.4761866898038
"chr19-29844290-29845765","MA0763.1",TRUE,"ETV3",0.979671482518558,0.0216326843767026,14.5882078375636,12.627437295977,16.4761866898038
"chr17-75904385-75905339","MA0763.1",TRUE,"ETV3",1.10943522754408,0.0360068885826419,13.4250908168424,12.627437295977,16.4761866898038
"chr9-93095326-93096644","MA0767.1",TRUE,"GCM2",0.780048226393113,0.000790099301476,14.9032535042338,14.9032535042338,15.3400427940111
